Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating)
1,1,5,0,18.94552647061287,,16.780520599108023,0.4672685365973695,0.0,0.0,3.4058058822721593,0.0,1.0,18.94444444444444,2
1,2,5,0,18.94446757346358,,16.720124544937935,0.46378504099147944,0.0,0.0,3.6927112274971186,0.0,1.0,18.944444444444443,2
1,3,5,0,18.944445754890083,,16.666745977952907,0.4619530326965119,0.0,0.0,3.8788572813711837,0.0,1.0,18.944444444444443,2
1,4,5,0,18.94440050782668,,16.52840174141274,0.45957052863123693,0.0,0.0,4.076677043097482,0.0,1.0,18.944444444444443,2
1,5,5,0,19.051472189611005,,16.369483840960836,0.4560870330253468,0.0,0.0,4.352970699345141,0.0,1.0,19.055555555555557,2
1,6,5,0,19.262907980790303,,16.105460229206194,0.4577385203362695,0.0,0.0,4.654970966571444,0.0,1.0,19.27777777777778,2
1,7,5,0,19.586762673055386,,15.64837228439718,0.4652560073183573,0.0,0.0,5.023746872212165,0.0,1.0,19.61111111111111,2
1,8,5,0,19.706117009057277,,15.381740924450952,0.4711220069895225,0.0,0.0,5.092939892273189,0.0,1.0,19.72222222222222,2
1,9,5,0,19.775028959172218,,15.274270385254809,0.46579757027049157,0.0,0.0,4.757253920141552,0.0,1.0,19.777777777777775,2
1,10,5,0,19.777756877616753,,15.22218096297653,0.4597421167971083,0.0,0.0,3.9772675326117866,0.0,1.0,19.777777777777775,2
1,11,5,0,19.777777726651507,,15.193883251348305,0.45846060427244845,0.0,0.0,3.1980011487745412,0.0,1.0,19.777777777777768,2
1,12,5,0,19.777777777691536,,15.267579050729763,0.49668276366250014,0.0,0.0,2.432359503935824,0.0,1.0,19.777777777777775,2
1,13,5,0,19.777777777777644,,15.936792303071176,1.2825762586897713,0.0,0.0,1.172536724597172,0.0,1.0,19.77777777777777,2
1,14,5,0,19.77777777777777,,15.898587149341308,1.0003211842036503,0.0,0.0,1.2504746504267426,0.0,1.0,19.77777777777777,2
1,15,5,0,19.777777777777775,,15.796769948844187,0.9971502934719041,0.0,0.0,1.3149989345906583,0.0,1.0,19.777777777777775,2
1,16,5,0,19.83309899932525,,16.41390747178808,1.3294351634107315,0.8567443351908346,0.0,1.0845560939589176,0.0,1.0,19.833333333333336,2
1,17,5,0,19.944088827712235,,16.270141920992923,1.1990099289026572,0.0,0.0,1.926850352217727,0.0,1.0,19.944444444444446,2
1,18,5,0,20.055078068710664,,16.166017398297434,1.409878791947141,0.8576602328137088,0.0,2.331894113147055,0.0,1.0,20.05555555555555,2
1,19,5,0,20.16566362905855,,16.03285321203695,1.5267768287732701,0.0,0.0,2.641009727632492,0.0,1.0,20.166666666666668,2
1,20,5,0,20.16664479928647,,15.998351416107068,1.4469787581822489,0.0,0.0,3.713582179134099,0.0,1.0,20.166666666666668,2
1,21,5,0,20.005544318787283,,16.131121216754973,1.304833932946317,0.0,0.0,3.859483282609104,0.0,1.0,20.0,2
1,22,5,0,19.682879528530755,,16.448388791588002,0.5242283045526702,0.0,0.0,3.179357086676817,0.0,1.0,19.66666666666667,2
1,23,5,0,19.295771971268955,,16.827569009794544,0.48505598941308303,0.0,0.0,2.993783827400873,0.0,1.0,19.27777777777778,2
1,24,5,0,19.07807402520144,,17.05346863544837,0.4746055025954126,0.0,0.0,3.0223687506626997,0.0,1.0,19.055555555555557,2
1,1,6,0,18.957919094097274,,17.187954992616984,0.4672685365973695,0.0,0.0,3.1008776540068674,0.0,1.0,18.944444444444443,2
1,2,6,0,18.945853919244353,,17.219408217941385,0.46378504099147944,0.0,0.0,3.279039521944929,0.0,1.0,18.944444444444443,2
1,3,6,0,18.94459476734338,,17.25298244221498,0.4619530326965119,0.0,0.0,3.4263554797386617,0.0,1.0,18.944444444444443,2
1,4,6,0,18.944460628392218,,17.300243021270973,0.45957052863123693,0.0,0.0,3.5022052270688997,0.0,1.0,18.944444444444443,2
1,5,6,0,19.04310567617716,,17.248954166226554,0.5590941221913901,0.0,0.0,3.6856235487626607,0.0,1.0,19.055555555555557,2
1,6,6,0,19.24988597826535,,17.078786478727167,0.6389825801947402,0.0,0.0,3.9852235604832056,0.0,1.0,19.27777777777778,2
1,7,6,0,19.59001481735226,,16.79007630817779,1.2501452394527004,0.0,0.0,4.0414294624742775,0.0,1.0,19.61111111111111,2
1,8,6,0,19.708428923149626,,16.729383442333067,0.9749936355816874,0.0,0.0,4.164121098321437,0.0,1.0,19.72222222222222,2
