datetime,Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
2021-01-01 00:00:00,-10.93,98.19,0.0,0.0,-11.453510742990737,-4.4172109394875765,-6.596218717127424,93.22348464434032,73.01727049669763,97.13069124821328,0.0,112.96867913602847,0.0,0.0,635.9177957134815,0.0
2021-01-01 01:00:00,-11.1,97.56,0.0,0.0,-11.53612854999867,-3.2639908185664805,-6.5866007229046515,90.20937230871316,63.98206212279025,102.97215967684227,0.0,140.14453196641304,0.0,0.0,236.9965822089332,0.0
2021-01-01 02:00:00,-11.02,95.62,0.0,0.0,-10.10419939833426,-2.635536339518705,-5.28950116756212,86.61890340575057,72.19256054512233,87.29104844799541,49.248044298642725,121.80613954921665,0.0,157.27299823060363,130.91942889614958,0.0
2021-01-01 03:00:00,-11.22,95.25,0.0,0.0,-8.816512058596304,-4.095567610028372,-4.878759109349158,80.5369428466866,80.65692694128316,99.32534693355555,68.86388069200186,49.15405655232303,0.0,462.690744010761,28.35317596359527,0.0
2021-01-01 04:00:00,-11.55,95.69,0.0,0.0,-7.240483568154956,-5.773900833263168,-6.272687455892626,82.14976223307575,90.14298242271528,89.04127006893303,100.05439432921301,0.0,0.0,617.630660589044,0.0,0.0
2021-01-01 05:00:00,-11.44,94.25,0.0,0.0,-5.223302941943099,-5.585567883137115,-5.691548550885971,73.88510266997886,82.2045212437728,90.19271270618964,110.04307235994028,0.0,0.0,637.6983109198159,0.0,0.0
2021-01-01 06:00:00,-11.37,93.06,0.0,0.0,-4.055907512995989,-6.135865620004488,-5.669231205113117,73.61904817973507,85.91881813835158,89.12141415465692,109.02488297211671,0.0,0.0,667.2949970081818,0.0,0.0
2021-01-01 07:00:00,-11.24,91.75,0.0,0.0,-3.081503348745269,-5.858609272221501,-5.932304326936311,65.23331159998449,86.02255413447831,96.78743828617903,143.36935258543224,0.0,0.0,241.5401497775038,0.0,0.0
2021-01-01 08:00:00,-10.34,84.62,50.04,160.8,-2.653440654904095,-6.220544041381558,-5.923831482966524,67.91193624163846,89.00918442493287,87.99987565230659,126.5252605705793,0.0,35.94401143207229,128.81671546861068,0.0,9.585488124208846
2021-01-01 09:00:00,-8.92,81.5,68.07,455.15,-3.923924183661701,-5.729897972858915,-4.082420379359959,75.14869858036728,91.80091541885761,89.32885444724815,46.19937674674983,0.0,34.61105107861156,27.56240377332377,0.0,77.31660162493051
2021-01-01 10:00:00,-7.51,81.25,98.51,611.73,-5.719212475747967,-6.823166223295495,-3.3137819793015746,88.18431507796018,88.90992566744843,86.33419073798838,0.0,0.0,60.59135601460897,0.0,0.0,149.51777723764658
2021-01-01 11:00:00,-5.45,73.94,110.68,642.44,-5.788175991006318,-6.789247188159915,-2.2433954829528022,88.444807578596,90.39312795456121,94.69466301359749,0.0,0.0,103.7377450053981,0.0,0.0,72.14732972849863
2021-01-01 12:00:00,-4.27,72.56,110.76,669.0,-6.152402876731175,-5.713584267684199,-2.1030180820085413,86.58690358781294,94.03129794460465,91.11718370029611,0.0,0.0,81.07646280813398,0.0,0.0,95.852836091734
2021-01-01 13:00:00,-2.88,66.31,140.23,246.51,-6.381558787165731,-5.406470742726833,-0.38884819154708916,86.12205712369104,100.60941633858505,86.01558396947523,0.0,0.0,111.68775199726558,0.0,0.0,171.15311649083264
2021-01-01 14:00:00,-2.84,68.0,123.61,128.25,-6.266506375284477,-5.967630063369201,0.36411893619946634,90.74137170750636,96.0658567108398,81.96880334608396,0.0,0.0,38.98554182493754,0.0,0.0,249.06980663741174
2021-01-01 15:00:00,-3.99,77.31,47.23,27.84,-6.06131860888776,-5.561175513950914,-3.289498239052591,88.96182306601483,97.50104758536055,102.93038326804614,0.0,0.0,37.87868181981514,0.0,0.0,286.2170958785364
2021-01-01 16:00:00,-5.7,86.31,0.0,0.0,-6.331550113100811,-5.616184293069389,-6.169980770619454,92.99547503631484,92.90264051388837,105.85801300551819,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 17:00:00,-6.06,86.19,0.0,0.0,-6.0968200872559954,-4.89751799655406,-6.672192398215534,96.4671086893001,99.5484774684852,104.59549984750426,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 18:00:00,-6.05,85.69,0.0,0.0,-6.033862713400548,-5.6272047696229475,-8.20000453700962,96.77405388052715,100.3756812519313,106.00622558974493,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 19:00:00,-6.15,87.44,0.0,0.0,-5.90713688600056,-5.8599926282372135,-6.954983557005564,94.45763887278649,96.67807730476389,108.3928547162327,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 20:00:00,-6.26,88.94,0.0,0.0,-5.3187794609561285,-4.973960439566371,-8.200565208713401,95.81286449962109,97.5725057293799,96.91581233894586,0.0,37.964892488159315,0.0,0.0,10.060684992343965,0.0
2021-01-01 21:00:00,-6.35,90.44,0.0,0.0,-5.20562401466957,-4.644636134109049,-10.411166777361993,97.29638517381969,96.1064137890644,99.84250847435808,0.0,36.711420783451985,0.0,0.0,78.42025948581936,0.0
2021-01-01 22:00:00,-6.34,92.56,0.0,0.0,-5.208089468759208,-3.636755116448523,-7.923255960640848,95.12317001121913,93.49776424355082,98.89476563928963,0.0,59.70701425400385,0.0,0.0,132.85137093917686,0.0
2021-01-01 23:00:00,-6.31,94.69,0.0,0.0,-5.535657845246931,-2.9632685913387524,-8.178143349357892,98.94486894944586,94.00784996742196,94.4174300522351,0.0,100.97558167445102,0.0,0.0,76.4425974166766,0.0
2021-01-02 00:00:00,-6.18,95.88,0.0,0.0,-5.606790717978502,-2.5337150528215626,-7.945726340831172,99.12767149057532,84.86866197876986,90.58124473561496,0.0,85.85595384971901,0.0,0.0,106.44240663045233,0.0
2021-01-02 01:00:00,-5.87,96.38,0.0,0.0,-5.339884573524118,-0.9985917132847038,-8.19524511905832,96.19218592323328,81.74930877165735,90.95284768441049,0.0,106.0171872316877,0.0,0.0,192.3913440323366,0.0
2021-01-02 02:00:00,-5.57,96.69,0.0,0.0,-5.3545399297204845,-0.8494280037474278,-9.899704697989687,95.15179370822268,87.45913957445481,104.72718437837716,37.29499546954437,41.21933761197067,0.0,10.481990717961564,240.02409051762186,0.0
2021-01-02 03:00:00,-5.31,96.75,0.0,0.0,-5.1997492120706035,-1.993348355488887,-9.010222236923353,93.94964703717918,97.13569108850504,109.78045390628613,37.26782168906535,40.50863285114226,0.0,81.63051633199223,276.64927547141764,0.0
2021-01-02 04:00:00,-5.21,97.12,0.0,0.0,-4.178748358743927,-5.663009637801894,-10.775926352682998,95.5526910077853,94.80635753989745,99.80020272543062,57.24289628751449,0.0,0.0,139.05811006255485,0.0,0.0
2021-01-02 05:00:00,-5.34,97.62,0.0,0.0,-2.8755623505371184,-6.40942514401464,-8.658087608768524,93.25858180380425,101.68155827693153,92.34078875503195,102.07624410030671,0.0,0.0,76.25964676142458,0.0,0.0
2021-01-02 06:00:00,-5.46,97.12,0.0,0.0,-2.2236449967761875,-7.24645575334438,-9.080307128771883,89.8177557555996,96.47549210847632,99.6665295521687,87.34912688953817,0.0,0.0,104.8939722153046,0.0,0.0
2021-01-02 07:00:00,-5.63,97.0,0.0,0.0,-0.9355875647481611,-7.910827716933581,-9.147672560005388,84.209447602979,104.23471169597411,105.38463090584163,103.84457155106183,0.0,0.0,184.8399795493245,0.0,0.0
2021-01-02 08:00:00,-5.62,97.0,37.05,10.44,-1.049079661212187,-8.46320651010877,-8.560865425326433,85.0615656733499,100.79083319684733,96.92913839095782,41.91628017548273,0.0,33.54083115670107,246.6961453036508,0.0,117.13006715644413
