Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating)
1,1,1,0,21.253710475253712,,23.789236799024994,0.4452487057850668,0.0,0.0,2.522340779667072,0.0,1.0,21.055555555555557,2
1,2,1,0,21.227122563631617,,23.724049631213273,0.44341669749009943,0.0,0.0,2.679122283352874,0.0,1.0,21.055555555555557,2
1,3,1,0,21.274680243824413,,23.6198034939412,0.4415846891951319,0.0,0.0,2.8840877201069723,0.0,1.0,21.11111111111111,2
1,4,1,0,21.26349487595571,,23.551390955010334,0.4397526809001645,0.0,0.0,2.9749520570226524,0.0,1.0,21.11111111111111,2
1,5,1,0,21.253339044252733,,23.45384059827927,0.43792067260519707,0.0,0.0,3.007555992046033,0.0,1.0,21.11111111111111,2
1,6,1,0,21.355557123581548,,23.196015076145542,0.43792067260519707,0.0,0.0,3.133029457814068,0.0,1.0,21.22222222222222,2
1,7,1,0,21.572782965091868,,22.77120027212725,0.4415846891951319,0.0,0.0,3.384581883799048,0.0,1.0,21.444444444444443,2
1,8,1,0,21.627424404450508,,22.561000350517045,0.4452487057850668,0.0,0.0,3.4372932102445084,0.0,1.0,21.5,2
1,9,1,0,21.511748907859527,,22.70481912530464,0.44708071408003425,0.0,0.0,3.188036582069537,0.0,1.0,21.38888888888889,2
1,10,1,0,21.388619054723662,,22.849367790830364,0.44708071408003425,0.0,0.0,2.957092711064307,0.0,1.0,21.27777777777778,2
1,11,1,0,21.43246720949484,,22.76408131867439,0.4452487057850668,0.0,0.0,2.844925597127809,0.0,1.0,21.333333333333336,2
1,12,1,0,21.42331092407153,,22.807295937563932,0.482920369404811,0.0,0.0,2.77647133270453,0.0,1.0,21.333333333333336,2
1,13,1,0,21.418974717676875,,23.495044286426555,1.2693643602023899,0.0,0.0,1.7443035745322069,0.0,1.0,21.333333333333336,2
1,14,1,0,21.41329997288139,,24.14974570232754,0.9849073026350386,0.0,0.0,1.965641793645922,0.0,1.0,21.333333333333336,2
1,15,1,0,21.409336001809592,,24.039693611855785,0.9800849245923695,0.0,0.0,1.9543017874298712,0.0,1.0,21.333333333333336,2
1,16,1,0,21.40431793831001,,24.684096183652354,1.3118192987608892,0.8574153033103862,0.0,1.3763956934543766,0.0,1.0,21.333333333333336,2
1,17,1,0,21.51184375183184,,24.44340972821296,1.177540593860662,0.0,0.0,2.0252005685753365,0.0,1.0,21.444444444444443,2
1,18,1,0,21.621572056880723,,24.25125481461984,1.38070251612084,0.857407835815263,0.0,2.13496159128821,0.0,1.0,21.555555555555557,2
1,19,1,0,21.67316227116209,,24.182276618348226,1.4920955952438935,0.0,0.0,2.1604946698352525,0.0,1.0,21.611111111111114,2
1,20,1,0,21.674084718002867,,24.118327072372345,1.410095541571642,0.0,0.0,2.9426788766983045,0.0,1.0,21.611111111111114,2
1,21,1,0,21.672359755337606,,24.00700149280329,1.26574873325448,0.0,0.0,3.0763823808158666,0.0,1.0,21.611111111111114,2
1,22,1,0,21.613534678941058,,23.985425928972653,0.48624409640144806,0.0,0.0,2.784539313321795,0.0,1.0,21.555555555555557,2
1,23,1,0,21.441765110186587,,24.193560427613328,0.45257673896493655,0.0,0.0,2.8443637958795986,0.0,1.0,21.38888888888889,2
1,24,1,0,21.210591752844614,,24.362521776866146,0.44708071408003425,0.0,0.0,2.8722770085928433,0.0,1.0,21.166666666666664,2
1,1,2,0,21.097588887343335,,24.46456076169828,0.4452487057850668,0.0,0.0,2.9551359314483636,0.0,1.0,21.055555555555557,2
1,2,2,0,21.081790772615676,,24.377536945747668,0.44341669749009943,0.0,0.0,3.050823048576007,0.0,1.0,21.055555555555557,2
1,3,2,0,21.131459277446567,,24.165835836155647,0.4415846891951319,0.0,0.0,3.158746774380146,0.0,1.0,21.11111111111111,2
1,4,2,0,21.134855710366214,,24.016955947186997,0.4397526809001645,0.0,0.0,3.1408353118076806,0.0,1.0,21.11111111111111,2
1,5,2,0,21.134197203226666,,23.978321904437696,0.5409277617712405,0.0,0.0,3.102962454171624,0.0,1.0,21.11111111111111,2
1,6,2,0,21.241911073258652,,23.64411583034508,0.6191647324636678,0.0,0.0,3.2097670561016605,0.0,1.0,21.22222222222222,2
1,7,2,0,21.467371036183323,,23.175986591351396,1.226473921329475,0.0,0.0,3.220689048829843,0.0,1.0,21.444444444444443,2
1,8,2,0,21.531842383731306,,22.90265889385468,0.9491203343772318,0.0,0.0,3.261831370070471,0.0,1.0,21.5,2
1,9,2,0,21.424315442550864,,22.864245947336933,0.9809998753726025,0.0,0.0,2.9664851988805747,0.0,1.0,21.38888888888889,2
1,10,2,0,21.308136203425452,,23.004174050795033,0.987973238277004,0.0,0.0,2.4866175974783737,0.0,1.0,21.27777777777778,2
1,11,2,0,21.35907230697372,,22.937653111762142,0.9774034988539906,0.0,0.0,2.2061539820643756,0.0,1.0,21.33333333333334,2
1,12,2,0,21.35623733366832,,22.97283576726522,0.9787410545443632,0.0,0.0,1.9432865918255868,0.0,1.0,21.333333333333332,2
