Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating)
1,1,1,0,19.45093614189412,,28.09007711922418,0.42346695448832133,0.0,0.0,2.2042282231861283,0.0,3.0,18.944444444444443,2
1,2,1,0,19.37385951489525,,28.326400868803425,0.39148066607475673,0.0,0.0,2.406741557780566,0.0,3.0,18.944444444444443,2
1,3,1,0,19.334857705754366,,28.37299550346695,0.3894977185077687,0.0,0.0,2.623835845875865,0.0,3.0,18.944444444444443,2
1,4,1,0,19.2968324324106,,28.393606316434433,0.39439172485887497,0.0,0.0,2.7711801289814213,0.0,3.0,18.944444444444443,2
1,5,1,0,19.374858090276046,,28.23256998306255,0.4199165929642644,0.0,0.0,2.950947713308542,0.0,3.0,19.055555555555557,2
1,6,1,0,19.57493583858471,,28.014688005537447,0.46805527039092487,1.294078064938603,0.0,2.743726383847279,0.0,3.0,19.27777777777778,2
1,7,1,0,19.875818424178767,,27.477218150299564,0.6884370646124758,0.0,0.0,3.5027298399863285,0.0,3.0,19.61111111111111,2
1,8,1,0,19.980466551219212,,27.42357616975233,0.8634310995539525,1.90206227914335,0.0,2.9060226934107924,0.0,3.0,19.72222222222222,2
1,9,1,0,20.022200310013197,,27.775894501240252,1.5513044765947983,4.918274286208043,0.0,1.404147990682539,0.0,3.0,19.777777777777775,2
1,10,1,0,20.004744561199843,,27.691557531014055,1.4101742831792083,0.8382990732451049,0.0,2.9356732301206017,0.0,1.0,19.777777777777775,2
1,11,1,0,19.987353964845852,,27.68034368806296,1.4451589643530462,1.5778089944597806,0.0,2.6313629453410274,0.0,1.0,19.777777777777775,2
1,12,1,0,19.96956173221659,,27.594153364024507,1.4011611930656334,1.0518678156033558,0.0,2.6447446182156136,0.0,1.0,19.777777777777775,2
