Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating)
1,1,1,0,20.14493959,,23.7534085,0.30404025,0,0,2.947051148,0,1,18.94444444,2
1,2,1,0,20.03023621,,23.87655621,0.301153854,0,0,3.811369098,0,1,18.94444444,2
1,3,1,0,19.99883724,,23.86623931,0.32844176,0,0,3.429041181,0,1,18.94444444,2
1,4,1,0,19.94060501,,23.81801353,0.295665997,0,0,3.567974918,0,1,18.94444444,2
1,5,1,0,20.00820911,,23.58502437,0.292779601,0,0,3.772499818,0,1,19.05555556,2
1,6,1,0,20.19781162,,23.29593388,0.292950563,1.223218726,0,3.421076231,0,1,19.27777778,2
1,7,1,0,20.49486729,,22.82680111,0.49823195,0.339805205,0,4.421045465,0,1,19.61111111,2
1,8,1,0,20.57848361,,22.64367382,0.853453845,0.404934146,0,4.332048758,0,1,19.72222222,2
1,9,1,0,20.59772422,,22.5892268,0.527427326,0,0,4.331622662,0,1,19.77777778,2
1,10,1,0,20.57028085,,22.61128021,0.527594678,0,0,4.195005269,0,1,19.77777778,2
1,11,1,0,20.54276244,,22.63611361,0.522403119,0,0,4.05592839,0,1,19.77777778,2
1,12,1,0,20.51330724,,22.65523776,0.526125477,0,0,3.969568159,0,1,19.77777778,2
1,13,1,0,20.48731698,,22.73003088,0.535860717,0,0,3.76482945,0,1,19.77777778,2
1,14,1,0,20.46389161,,23.17050044,2.256624489,0,0,3.211644763,0,1,19.77777778,2
1,15,1,0,20.44162309,,23.57056739,2.252553072,0,0,2.984791356,0,1,19.77777778,2
1,16,1,0,20.47549892,,23.98494802,0.556871297,0,0,3.304735052,0,1,19.83333333,2
1,17,1,0,20.56863991,,23.81672284,0.610169838,0.767260437,0,3.51421775,0,1,19.94444444,2
1,18,1,0,20.65820559,,23.69629589,0.695538942,1.534534435,0,4.204492287,0,1,20.05555556,2
1,19,1,0,20.75770716,,23.56085386,0.768599535,0,0,3.746794296,0,1,20.16666667,2
1,20,1,0,20.74952706,,23.57015134,0.700669255,0,0,3.749946297,0,1,20.16666667,2
1,21,1,0,20.56468035,,23.82929111,0.636857085,0,0,3.613564258,0,1,20,2
1,22,1,0,20.22594557,,24.31281445,0.321985486,0,0,3.486268002,0,1,19.66666667,2
1,23,1,0,19.79032441,,24.92760815,0.315984745,0,0,3.233206205,0,1,19.27777778,2
1,24,1,0,19.53686602,,25.15956575,0.312269543,0,0,3.356667416,0,1,19.05555556,2
1,1,2,0,19.41060549,,25.29431532,0.30404025,0,0,3.515563858,0,1,18.94444444,2
1,2,2,0,19.3795693,,25.19095243,0.301153854,0,0,4.286396367,0,1,18.94444444,2
1,3,2,0,19.37243627,,25.045426,0.32844176,0,0,3.755776177,0,1,18.94444444,2
1,4,2,0,19.37030997,,24.90657026,0.295665997,0,0,3.78739508,0,1,18.94444444,2
1,5,2,0,19.47191837,,24.71213558,0.292779601,0,0,3.996486298,0,1,19.05555556,2
1,6,2,0,19.69091464,,24.20115853,0.292950563,0,0,4.361339136,0,1,19.27777778,2
1,7,2,0,20.02454376,,23.5011461,0.298780342,0,0,4.837159453,0,1,19.61111111,2
1,8,2,0,20.15193455,,23.1264936,0.853453845,0,0,4.684989093,0,1,19.72222222,2
1,9,2,0,20.19327508,,23.08347924,7.342893104,1.929555134,0,4.6767948,0,1,19.77777778,2
1,10,2,0,20.18746132,,23.04834914,0.527594678,0.665345727,0,4.048483712,0,1,19.77777778,2
1,11,2,0,20.18121964,,23.06926127,0.522403119,0.897255397,0,3.719583003,0,1,19.77777778,2
1,12,2,0,20.17396936,,23.13622558,0.526125477,2.745015095,0,3.462068798,0,1,19.77777778,2
1,13,2,0,20.16524717,,23.19898342,0.535860717,1.725098025,0,3.281673907,0,1,19.77777778,2
1,14,2,0,20.15978926,,23.25514362,0.535986982,1.71366442,0,3.125029116,0,1,19.77777778,2
1,15,2,0,20.15045855,,23.31287587,0.531915566,0,0,3.007721297,0,1,19.77777778,2
1,16,2,0,20.19885453,,23.3986056,0.556871297,0,0,3.044524644,0,1,19.83333333,2
1,17,2,0,20.30275791,,23.29033582,0.610169838,0,0,3.250243198,0,1,19.94444444,2
1,18,2,0,20.40690101,,23.22977247,0.695538942,0,0,3.987277547,0,1,20.05555556,2
1,19,2,0,20.5140112,,23.10599965,0.768599535,0,0,3.488229459,0,1,20.16666667,2
1,20,2,0,20.51567327,,23.16844883,0.700669255,0,0,3.391317766,0,1,20.16666667,2
1,21,2,0,20.34289056,,23.51477616,0.636857085,0,0,3.115431094,0,1,20,2
1,22,2,0,20.01809667,,24.04151857,0.582287808,0,0,2.704047179,0,1,19.66666667,2
1,23,2,0,19.59427253,,24.89273171,0.524566607,0.82240585,0,1.959681192,0,1,19.27777778,2
1,24,2,0,19.35260326,,25.48508541,0.439146383,0,0,2.457742087,0,1,19.05555556,2
1,1,3,0,19.22642274,,25.86300741,0.30404025,0,0,2.594321043,0,1,18.94444444,2
1,2,3,0,19.22251494,,26.03357457,0.301153854,0,0,3.295151898,0,1,18.94444444,2
1,3,3,0,19.22548416,,26.17391174,0.32844176,0,0,2.910801621,0,1,18.94444444,2
1,4,3,0,19.22106459,,26.34901792,0.295665997,0,0,2.995886438,0,1,18.94444444,2
1,5,3,0,19.33323782,,26.29865457,0.292779601,0,0,3.183576414,0,1,19.05555556,2
1,6,3,0,19.55452702,,26.05077158,0.292950563,0,0,3.445906837,0,1,19.27777778,2
1,7,3,0,19.8762294,,25.56594048,0.298780342,0,0,3.756465865,0,1,19.61111111,2
1,8,3,0,20.00565142,,25.41919211,0.30443916,0,0,3.707220642,0,1,19.72222222,2
1,9,3,0,20.06508989,,25.42704526,0.64511438,0.280721816,0,3.415297566,0,1,19.77777778,2
1,10,3,0,20.06705324,,25.50118722,0.617914843,0,0,3.140206501,0,1,19.77777778,2
1,11,3,0,20.05967187,,25.57758099,0.303128456,0,0,3.121518483,0,1,19.77777778,2
1,12,3,0,20.05613216,,25.65697988,0.526125477,0,0,2.926435561,0,1,19.77777778,2
1,13,3,0,20.0527891,,25.73042289,0.535860717,0,0,2.811175762,0,1,19.77777778,2
1,14,3,0,20.04576797,,25.94016762,0.535986982,0,0,2.702471362,0,1,19.77777778,2
1,15,3,0,20.04073243,,26.18120095,0.531915566,0,0,2.676199573,0,1,19.77777778,2
1,16,3,0,20.08969076,,26.15964117,0.556871297,0,0,2.740202184,0,1,19.83333333,2
