datetime,time_step,Electricity Pricing [$/kWh],1h Prediction Electricity Pricing [$],2h Prediction Electricity Pricing [$],3h Prediction Electricity Pricing [$],DR_Event_Timestep,DR_Event_Start,DR_Event,DR_Day
2022-01-14 16:00,328,0.53526,0.53526,0.53526,0.53526,1,1,7,7
2022-01-14 17:00,329,0.53526,0.53526,0.53526,0.04582,1,0,7,7
2022-01-14 18:00,330,0.53526,0.53526,0.04582,0.04582,1,0,7,7
2022-01-14 19:00,331,0.53526,0.04582,0.04582,0.04582,1,0,7,7
2022-01-14 20:00,332,0.04582,0.04582,0.04582,0.04582,0,0,0,7
2022-01-14 21:00,333,0.04582,0.04582,0.04582,0.04582,0,0,0,7
2022-01-14 22:00,334,0.04582,0.04582,0.04582,0.04582,0,0,0,7
2022-01-14 23:00,335,0.04582,0.04582,0.04582,0.04582,0,0,0,7
2022-01-15 0:00,336,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 1:00,337,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 2:00,338,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 3:00,339,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 4:00,340,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 5:00,341,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 6:00,342,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 7:00,343,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 8:00,344,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 9:00,345,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 10:00,346,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 11:00,347,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 12:00,348,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 13:00,349,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 14:00,350,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 15:00,351,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 16:00,352,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 17:00,353,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 18:00,354,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 19:00,355,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 20:00,356,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 21:00,357,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 22:00,358,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-15 23:00,359,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 0:00,360,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 1:00,361,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 2:00,362,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 3:00,363,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 4:00,364,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 5:00,365,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 6:00,366,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 7:00,367,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 8:00,368,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 9:00,369,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 10:00,370,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 11:00,371,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 12:00,372,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 13:00,373,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 14:00,374,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 15:00,375,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 16:00,376,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 17:00,377,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 18:00,378,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 19:00,379,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 20:00,380,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 21:00,381,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 22:00,382,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-16 23:00,383,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 0:00,384,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 1:00,385,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 2:00,386,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 3:00,387,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 4:00,388,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 5:00,389,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 6:00,390,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 7:00,391,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 8:00,392,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 9:00,393,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 10:00,394,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 11:00,395,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 12:00,396,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 13:00,397,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 14:00,398,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 15:00,399,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 16:00,400,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 17:00,401,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 18:00,402,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 19:00,403,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 20:00,404,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 21:00,405,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 22:00,406,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-17 23:00,407,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-18 0:00,408,0.04582,0.04582,0.04582,0.04582,0,0,0,8
2022-01-18 1:00,409,0.04582,0.04582,0.04582,0.04582,0,0,0,8
2022-01-18 2:00,410,0.04582,0.04582,0.04582,0.04582,0,0,0,8
2022-01-18 3:00,411,0.04582,0.04582,0.04582,0.04582,0,0,0,8
2022-01-18 4:00,412,0.04582,0.04582,0.04582,0.04582,0,0,0,8
2022-01-18 5:00,413,0.04582,0.04582,0.04582,0.04582,0,0,0,8
2022-01-18 6:00,414,0.04582,0.04582,0.04582,0.04582,0,0,0,8
2022-01-18 7:00,415,0.04582,0.04582,0.04582,0.04582,0,0,0,8
2022-01-18 8:00,416,0.04582,0.04582,0.04582,0.04582,0,0,0,8
2022-01-18 9:00,417,0.04582,0.04582,0.04582,0.04582,0,0,0,8
2022-01-18 10:00,418,0.04582,0.04582,0.04582,0.04582,0,0,0,8
2022-01-18 11:00,419,0.04582,0.04582,0.04582,0.04582,0,0,0,8
2022-01-18 12:00,420,0.04582,0.04582,0.04582,0.04582,0,0,0,8
2022-01-18 13:00,421,0.04582,0.04582,0.04582,0.53526,0,0,0,8
2022-01-18 14:00,422,0.04582,0.04582,0.53526,0.53526,0,0,0,8
2022-01-18 15:00,423,0.04582,0.53526,0.53526,0.53526,0,0,0,8
2022-01-18 16:00,424,0.53526,0.53526,0.53526,0.53526,1,1,8,8
2022-01-18 17:00,425,0.53526,0.53526,0.53526,0.04582,1,0,8,8
2022-01-18 18:00,426,0.53526,0.53526,0.04582,0.04582,1,0,8,8
2022-01-18 19:00,427,0.53526,0.04582,0.04582,0.04582,1,0,8,8
2022-01-18 20:00,428,0.04582,0.04582,0.04582,0.04582,0,0,0,8
2022-01-18 21:00,429,0.04582,0.04582,0.04582,0.04582,0,0,0,8
2022-01-18 22:00,430,0.04582,0.04582,0.04582,0.04582,0,0,0,8
2022-01-18 23:00,431,0.04582,0.04582,0.04582,0.04582,0,0,0,8
2022-01-19 0:00,432,0.04582,0.04582,0.04582,0.04582,0,0,0,9
2022-01-19 1:00,433,0.04582,0.04582,0.04582,0.04582,0,0,0,9
2022-01-19 2:00,434,0.04582,0.04582,0.04582,0.04582,0,0,0,9
2022-01-19 3:00,435,0.04582,0.04582,0.04582,0.53526,0,0,0,9
2022-01-19 4:00,436,0.04582,0.04582,0.53526,0.53526,0,0,0,9
2022-01-19 5:00,437,0.04582,0.53526,0.53526,0.53526,0,0,0,9
2022-01-19 6:00,438,0.53526,0.53526,0.53526,0.04582,1,1,9,9
2022-01-19 7:00,439,0.53526,0.53526,0.04582,0.04582,1,0,9,9
2022-01-19 8:00,440,0.53526,0.04582,0.04582,0.04582,1,0,9,9
2022-01-19 9:00,441,0.04582,0.04582,0.04582,0.04582,0,0,0,9
2022-01-19 10:00,442,0.04582,0.04582,0.04582,0.04582,0,0,0,9
2022-01-19 11:00,443,0.04582,0.04582,0.04582,0.04582,0,0,0,9
2022-01-19 12:00,444,0.04582,0.04582,0.04582,0.04582,0,0,0,9
2022-01-19 13:00,445,0.04582,0.04582,0.04582,0.04582,0,0,0,9
2022-01-19 14:00,446,0.04582,0.04582,0.04582,0.04582,0,0,0,9
2022-01-19 15:00,447,0.04582,0.04582,0.04582,0.04582,0,0,0,9
2022-01-19 16:00,448,0.04582,0.04582,0.04582,0.04582,0,0,0,9
2022-01-19 17:00,449,0.04582,0.04582,0.04582,0.04582,0,0,0,9
2022-01-19 18:00,450,0.04582,0.04582,0.04582,0.04582,0,0,0,9
2022-01-19 19:00,451,0.04582,0.04582,0.04582,0.04582,0,0,0,9
2022-01-19 20:00,452,0.04582,0.04582,0.04582,0.04582,0,0,0,9
2022-01-19 21:00,453,0.04582,0.04582,0.04582,0.04582,0,0,0,9
2022-01-19 22:00,454,0.04582,0.04582,0.04582,0.04582,0,0,0,9
2022-01-19 23:00,455,0.04582,0.04582,0.04582,0.04582,0,0,0,9
2022-01-20 0:00,456,0.04582,0.04582,0.04582,0.04582,0,0,0,10
2022-01-20 1:00,457,0.04582,0.04582,0.04582,0.04582,0,0,0,10
2022-01-20 2:00,458,0.04582,0.04582,0.04582,0.04582,0,0,0,10
2022-01-20 3:00,459,0.04582,0.04582,0.04582,0.53526,0,0,0,10
2022-01-20 4:00,460,0.04582,0.04582,0.53526,0.53526,0,0,0,10
2022-01-20 5:00,461,0.04582,0.53526,0.53526,0.53526,0,0,0,10
2022-01-20 6:00,462,0.53526,0.53526,0.53526,0.04582,1,1,10,10
2022-01-20 7:00,463,0.53526,0.53526,0.04582,0.04582,1,0,10,10
2022-01-20 8:00,464,0.53526,0.04582,0.04582,0.04582,1,0,10,10
2022-01-20 9:00,465,0.04582,0.04582,0.04582,0.04582,0,0,0,10
2022-01-20 10:00,466,0.04582,0.04582,0.04582,0.04582,0,0,0,10
2022-01-20 11:00,467,0.04582,0.04582,0.04582,0.04582,0,0,0,10
2022-01-20 12:00,468,0.04582,0.04582,0.04582,0.04582,0,0,0,10
2022-01-20 13:00,469,0.04582,0.04582,0.04582,0.53526,0,0,0,10
2022-01-20 14:00,470,0.04582,0.04582,0.53526,0.53526,0,0,0,10
2022-01-20 15:00,471,0.04582,0.53526,0.53526,0.53526,0,0,0,10
2022-01-20 16:00,472,0.53526,0.53526,0.53526,0.53526,1,1,11,10
2022-01-20 17:00,473,0.53526,0.53526,0.53526,0.04582,1,0,11,10
2022-01-20 18:00,474,0.53526,0.53526,0.04582,0.04582,1,0,11,10
2022-01-20 19:00,475,0.53526,0.04582,0.04582,0.04582,1,0,11,10
2022-01-20 20:00,476,0.04582,0.04582,0.04582,0.04582,0,0,0,10
2022-01-20 21:00,477,0.04582,0.04582,0.04582,0.04582,0,0,0,10
2022-01-20 22:00,478,0.04582,0.04582,0.04582,0.04582,0,0,0,10
2022-01-20 23:00,479,0.04582,0.04582,0.04582,0.04582,0,0,0,10
2022-01-21 0:00,480,0.04582,0.04582,0.04582,0.04582,0,0,0,12
2022-01-21 1:00,481,0.04582,0.04582,0.04582,0.04582,0,0,0,12
2022-01-21 2:00,482,0.04582,0.04582,0.04582,0.04582,0,0,0,12
2022-01-21 3:00,483,0.04582,0.04582,0.04582,0.53526,0,0,0,12
2022-01-21 4:00,484,0.04582,0.04582,0.53526,0.53526,0,0,0,12
2022-01-21 5:00,485,0.04582,0.53526,0.53526,0.53526,0,0,0,12
2022-01-21 6:00,486,0.53526,0.53526,0.53526,0.04582,1,1,12,12
2022-01-21 7:00,487,0.53526,0.53526,0.04582,0.04582,1,0,12,12
2022-01-21 8:00,488,0.53526,0.04582,0.04582,0.04582,1,0,12,12
2022-01-21 9:00,489,0.04582,0.04582,0.04582,0.04582,0,0,0,12
2022-01-21 10:00,490,0.04582,0.04582,0.04582,0.04582,0,0,0,12
2022-01-21 11:00,491,0.04582,0.04582,0.04582,0.04582,0,0,0,12
2022-01-21 12:00,492,0.04582,0.04582,0.04582,0.04582,0,0,0,12
2022-01-21 13:00,493,0.04582,0.04582,0.04582,0.53526,0,0,0,12
2022-01-21 14:00,494,0.04582,0.04582,0.53526,0.53526,0,0,0,12
2022-01-21 15:00,495,0.04582,0.53526,0.53526,0.53526,0,0,0,12
2022-01-21 16:00,496,0.53526,0.53526,0.53526,0.53526,1,1,13,12
2022-01-21 17:00,497,0.53526,0.53526,0.53526,0.04582,1,0,13,12
2022-01-21 18:00,498,0.53526,0.53526,0.04582,0.04582,1,0,13,12
2022-01-21 19:00,499,0.53526,0.04582,0.04582,0.04582,1,0,13,12
2022-01-21 20:00,500,0.04582,0.04582,0.04582,0.04582,0,0,0,12
2022-01-21 21:00,501,0.04582,0.04582,0.04582,0.04582,0,0,0,12
2022-01-21 22:00,502,0.04582,0.04582,0.04582,0.04582,0,0,0,12
2022-01-21 23:00,503,0.04582,0.04582,0.04582,0.04582,0,0,0,12
2022-01-22 0:00,504,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 1:00,505,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 2:00,506,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 3:00,507,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 4:00,508,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 5:00,509,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 6:00,510,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 7:00,511,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 8:00,512,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 9:00,513,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 10:00,514,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 11:00,515,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 12:00,516,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 13:00,517,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 14:00,518,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 15:00,519,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 16:00,520,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 17:00,521,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 18:00,522,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 19:00,523,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 20:00,524,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 21:00,525,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 22:00,526,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-22 23:00,527,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 0:00,528,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 1:00,529,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 2:00,530,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 3:00,531,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 4:00,532,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 5:00,533,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 6:00,534,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 7:00,535,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 8:00,536,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 9:00,537,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 10:00,538,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 11:00,539,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 12:00,540,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 13:00,541,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 14:00,542,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 15:00,543,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 16:00,544,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 17:00,545,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 18:00,546,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 19:00,547,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 20:00,548,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 21:00,549,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 22:00,550,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-23 23:00,551,0.04582,0.04582,0.04582,0.04582,0,0,0,0
2022-01-24 0:00,552,0.04582,0.04582,0.04582,0.04582,0,0,0,14
2022-01-24 1:00,553,0.04582,0.04582,0.04582,0.04582,0,0,0,14
2022-01-24 2:00,554,0.04582,0.04582,0.04582,0.04582,0,0,0,14
2022-01-24 3:00,555,0.04582,0.04582,0.04582,0.53526,0,0,0,14
2022-01-24 4:00,556,0.04582,0.04582,0.53526,0.53526,0,0,0,14
2022-01-24 5:00,557,0.04582,0.53526,0.53526,0.53526,0,0,0,14
2022-01-24 6:00,558,0.53526,0.53526,0.53526,0.04582,1,1,14,14
2022-01-24 7:00,559,0.53526,0.53526,0.04582,0.04582,1,0,14,14
2022-01-24 8:00,560,0.53526,0.04582,0.04582,0.04582,1,0,14,14
2022-01-24 9:00,561,0.04582,0.04582,0.04582,0.04582,0,0,0,14
2022-01-24 10:00,562,0.04582,0.04582,0.04582,0.04582,0,0,0,14
2022-01-24 11:00,563,0.04582,0.04582,0.04582,0.04582,0,0,0,14
2022-01-24 12:00,564,0.04582,0.04582,0.04582,0.04582,0,0,0,14
2022-01-24 13:00,565,0.04582,0.04582,0.04582,0.53526,0,0,0,14
2022-01-24 14:00,566,0.04582,0.04582,0.53526,0.53526,0,0,0,14
2022-01-24 15:00,567,0.04582,0.53526,0.53526,0.53526,0,0,0,14
2022-01-24 16:00,568,0.53526,0.53526,0.53526,0.53526,1,1,15,14
2022-01-24 17:00,569,0.53526,0.53526,0.53526,0.04582,1,0,15,14
2022-01-24 18:00,570,0.53526,0.53526,0.04582,0.04582,1,0,15,14
2022-01-24 19:00,571,0.53526,0.04582,0.04582,0.04582,1,0,15,14
2022-01-24 20:00,572,0.04582,0.04582,0.04582,0.04582,0,0,0,14
2022-01-24 21:00,573,0.04582,0.04582,0.04582,0.04582,0,0,0,14
2022-01-24 22:00,574,0.04582,0.04582,0.04582,0.04582,0,0,0,14
2022-01-24 23:00,575,0.04582,0.04582,0.04582,0.04582,0,0,0,14
2022-01-25 0:00,576,0.04582,0.04582,0.04582,0.04582,0,0,0,16
2022-01-25 1:00,577,0.04582,0.04582,0.04582,0.04582,0,0,0,16
2022-01-25 2:00,578,0.04582,0.04582,0.04582,0.04582,0,0,0,16
2022-01-25 3:00,579,0.04582,0.04582,0.04582,0.53526,0,0,0,16
2022-01-25 4:00,580,0.04582,0.04582,0.53526,0.53526,0,0,0,16
2022-01-25 5:00,581,0.04582,0.53526,0.53526,0.53526,0,0,0,16
2022-01-25 6:00,582,0.53526,0.53526,0.53526,0.04582,1,1,16,16
2022-01-25 7:00,583,0.53526,0.53526,0.04582,0.04582,1,0,16,16
2022-01-25 8:00,584,0.53526,0.04582,0.04582,0.04582,1,0,16,16
2022-01-25 9:00,585,0.04582,0.04582,0.04582,0.04582,0,0,0,16
2022-01-25 10:00,586,0.04582,0.04582,0.04582,0.04582,0,0,0,16
2022-01-25 11:00,587,0.04582,0.04582,0.04582,0.04582,0,0,0,16
2022-01-25 12:00,588,0.04582,0.04582,0.04582,0.04582,0,0,0,16
2022-01-25 13:00,589,0.04582,0.04582,0.04582,0.04582,0,0,0,16
2022-01-25 14:00,590,0.04582,0.04582,0.04582,0.04582,0,0,0,16
2022-01-25 15:00,591,0.04582,0.04582,0.04582,0.04582,0,0,0,16
2022-01-25 16:00,592,0.04582,0.04582,0.04582,0.04582,0,0,0,16
2022-01-25 17:00,593,0.04582,0.04582,0.04582,0.04582,0,0,0,16
2022-01-25 18:00,594,0.04582,0.04582,0.04582,0.04582,0,0,0,16
2022-01-25 19:00,595,0.04582,0.04582,0.04582,0.04582,0,0,0,16
2022-01-25 20:00,596,0.04582,0.04582,0.04582,0.04582,0,0,0,16
2022-01-25 21:00,597,0.04582,0.04582,0.04582,0.04582,0,0,0,16
2022-01-25 22:00,598,0.04582,0.04582,0.04582,0.04582,0,0,0,16
2022-01-25 23:00,599,0.04582,0.04582,0.04582,0.04582,0,0,0,16
2022-01-26 0:00,600,0.04582,0.04582,0.04582,0.04582,0,0,0,17
2022-01-26 1:00,601,0.04582,0.04582,0.04582,0.04582,0,0,0,17
2022-01-26 2:00,602,0.04582,0.04582,0.04582,0.04582,0,0,0,17
2022-01-26 3:00,603,0.04582,0.04582,0.04582,0.53526,0,0,0,17
2022-01-26 4:00,604,0.04582,0.04582,0.53526,0.53526,0,0,0,17
2022-01-26 5:00,605,0.04582,0.53526,0.53526,0.53526,0,0,0,17
2022-01-26 6:00,606,0.53526,0.53526,0.53526,0.04582,1,1,17,17
2022-01-26 7:00,607,0.53526,0.53526,0.04582,0.04582,1,0,17,17
2022-01-26 8:00,608,0.53526,0.04582,0.04582,0.04582,1,0,17,17
2022-01-26 9:00,609,0.04582,0.04582,0.04582,0.04582,0,0,0,17
2022-01-26 10:00,610,0.04582,0.04582,0.04582,0.04582,0,0,0,17
2022-01-26 11:00,611,0.04582,0.04582,0.04582,0.04582,0,0,0,17
2022-01-26 12:00,612,0.04582,0.04582,0.04582,0.04582,0,0,0,17
2022-01-26 13:00,613,0.04582,0.04582,0.04582,0.53526,0,0,0,17
2022-01-26 14:00,614,0.04582,0.04582,0.53526,0.53526,0,0,0,17
2022-01-26 15:00,615,0.04582,0.53526,0.53526,0.53526,0,0,0,17
2022-01-26 16:00,616,0.53526,0.53526,0.53526,0.53526,1,1,18,17
2022-01-26 17:00,617,0.53526,0.53526,0.53526,0.04582,1,0,18,17
2022-01-26 18:00,618,0.53526,0.53526,0.04582,0.04582,1,0,18,17
2022-01-26 19:00,619,0.53526,0.04582,0.04582,0.04582,1,0,18,17
2022-01-26 20:00,620,0.04582,0.04582,0.04582,0.04582,0,0,0,17
2022-01-26 21:00,621,0.04582,0.04582,0.04582,0.04582,0,0,0,17
2022-01-26 22:00,622,0.04582,0.04582,0.04582,0.04582,0,0,0,17
2022-01-26 23:00,623,0.04582,0.04582,0.04582,0.04582,0,0,0,17
2022-01-27 0:00,624,0.04582,0.04582,0.04582,0.04582,0,0,0,19
2022-01-27 1:00,625,0.04582,0.04582,0.04582,0.04582,0,0,0,19
2022-01-27 2:00,626,0.04582,0.04582,0.04582,0.04582,0,0,0,19
2022-01-27 3:00,627,0.04582,0.04582,0.04582,0.53526,0,0,0,19
2022-01-27 4:00,628,0.04582,0.04582,0.53526,0.53526,0,0,0,19
2022-01-27 5:00,629,0.04582,0.53526,0.53526,0.53526,0,0,0,19
2022-01-27 6:00,630,0.53526,0.53526,0.53526,0.04582,1,1,19,19
2022-01-27 7:00,631,0.53526,0.53526,0.04582,0.04582,1,0,19,19
2022-01-27 8:00,632,0.53526,0.04582,0.04582,0.04582,1,0,19,19
2022-01-27 9:00,633,0.04582,0.04582,0.04582,0.04582,0,0,0,19
2022-01-27 10:00,634,0.04582,0.04582,0.04582,0.04582,0,0,0,19
2022-01-27 11:00,635,0.04582,0.04582,0.04582,0.04582,0,0,0,19
2022-01-27 12:00,636,0.04582,0.04582,0.04582,0.04582,0,0,0,19
2022-01-27 13:00,637,0.04582,0.04582,0.04582,0.04582,0,0,0,19
2022-01-27 14:00,638,0.04582,0.04582,0.04582,0.04582,0,0,0,19
2022-01-27 15:00,639,0.04582,0.04582,0.04582,0.04582,0,0,0,19
2022-01-27 16:00,640,0.04582,0.04582,0.04582,0.04582,0,0,0,19
2022-01-27 17:00,641,0.04582,0.04582,0.04582,0.04582,0,0,0,19
2022-01-27 18:00,642,0.04582,0.04582,0.04582,0.04582,0,0,0,19
2022-01-27 19:00,643,0.04582,0.04582,0.04582,0.04582,0,0,0,19
2022-01-27 20:00,644,0.04582,0.04582,0.04582,0.04582,0,0,0,19
2022-01-27 21:00,645,0.04582,0.04582,0.04582,0.04582,0,0,0,19
2022-01-27 22:00,646,0.04582,0.04582,0.04582,0.04582,0,0,0,19
2022-01-27 23:00,647,0.04582,0.04582,0.04582,0.04582,0,0,0,19
2022-01-28 0:00,648,0.04582,0.04582,0.04582,0.04582,0,0,0,20
2022-01-28 1:00,649,0.04582,0.04582,0.04582,0.04582,0,0,0,20
2022-01-28 2:00,650,0.04582,0.04582,0.04582,0.04582,0,0,0,20
2022-01-28 3:00,651,0.04582,0.04582,0.04582,0.04582,0,0,0,20
2022-01-28 4:00,652,0.04582,0.04582,0.04582,0.04582,0,0,0,20
2022-01-28 5:00,653,0.04582,0.04582,0.04582,0.04582,0,0,0,20
2022-01-28 6:00,654,0.04582,0.04582,0.04582,0.04582,0,0,0,20
2022-01-28 7:00,655,0.04582,0.04582,0.04582,0.04582,0,0,0,20
2022-01-28 8:00,656,0.04582,0.04582,0.04582,0.04582,0,0,0,20
2022-01-28 9:00,657,0.04582,0.04582,0.04582,0.04582,0,0,0,20
2022-01-28 10:00,658,0.04582,0.04582,0.04582,0.04582,0,0,0,20
2022-01-28 11:00,659,0.04582,0.04582,0.04582,0.04582,0,0,0,20
2022-01-28 12:00,660,0.04582,0.04582,0.04582,0.04582,0,0,0,20
2022-01-28 13:00,661,0.04582,0.04582,0.04582,0.53526,0,0,0,20
2022-01-28 14:00,662,0.04582,0.04582,0.53526,0.53526,0,0,0,20
2022-01-28 15:00,663,0.04582,0.53526,0.53526,0.53526,0,0,0,20
2022-01-28 16:00,664,0.53526,0.53526,0.53526,0.53526,1,1,20,20
2022-01-28 17:00,665,0.53526,0.53526,0.53526,0.04582,1,0,20,20
