Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating)
1,1,6,0,21.062841930988828,,23.898686293199145,0.3523504895757558,0.0,0.0,11.304678887114598,0.0,1.999999999999998,21.055555555555557,2
1,2,6,0,21.056247419644066,,23.92994900154175,0.2899425047089843,0.0,0.0,10.95253834132695,0.0,1.999999999999998,21.055555555555557,2
1,3,6,0,21.101010430588666,,23.851768346245926,0.28894835439074795,0.0,0.0,11.043025236686933,0.0,1.999999999999998,21.11111111111111,2
1,4,6,0,21.109268748464512,,23.814958923173442,0.287711011453486,0.0,0.0,11.089904384321613,0.0,1.999999999999998,21.11111111111111,2
1,5,6,0,21.11076779615156,,23.79121320612227,0.28598728327817285,0.0,0.0,11.524436303918572,0.0,1.999999999999998,21.11111111111111,2
1,6,6,0,21.211240815137796,,23.642646147423086,0.31672020198182643,0.0,0.0,11.434197408762715,0.0,1.999999999999998,21.22222222222222,2
1,7,6,0,21.401945793250537,,23.380677971363404,0.4021163775154872,0.0,0.0,11.598151804759956,0.0,1.999999999999998,21.444444444444443,2
1,8,6,0,21.481551207762585,,23.254685021710436,0.44474044175036914,0.0,0.0,11.672141224925753,0.0,1.999999999999998,21.5,2
1,9,6,0,21.39408529591518,,23.35011116633342,0.4508552558889514,0.0,0.0,10.783173636383546,0.0,0.999999999999999,21.38888888888889,2
1,10,6,0,21.280639165023995,,23.53967847197111,0.4495272158773275,0.4917436761804093,0.0,9.312422989534644,0.0,0.999999999999999,21.27777777777778,2
1,11,6,0,21.332398916742108,,23.534394021556416,0.44645675316123873,0.0,0.0,8.500498763615703,0.0,0.999999999999999,21.333333333333336,2
1,12,6,0,21.333313592135088,,23.629764719310774,0.6077620145031193,0.0,0.0,7.674874891034277,0.0,1.999999999999998,21.333333333333336,2
1,13,6,0,21.333332805699907,,23.753592119900627,0.6133623203925068,0.9417101610877319,0.0,6.848165608747128,0.0,1.999999999999998,21.333333333333336,2
1,14,6,0,21.333333295885573,,23.95435182846593,0.5790554453806456,0.0,0.0,7.240749883459918,0.0,0.999999999999999,21.333333333333336,2
1,15,6,0,21.333443086513387,,24.24985376959736,0.610544326119219,0.49173539037628394,0.0,7.744290779852021,0.0,1.999999999999998,21.333333333333336,2
1,16,6,0,21.333338672927027,,24.2760336182526,0.6508874593436417,0.0,0.0,8.646416966889822,0.0,1.999999999999998,21.333333333333336,2
1,17,6,0,21.440636734843284,,24.182653356183536,0.7565765186205341,0.4921890296678399,0.0,8.970638919263662,0.0,1.999999999999998,21.444444444444443,2
1,18,6,0,21.55153145774108,,24.105859591062554,0.8477497393046912,0.0,0.0,9.424290746598576,0.0,1.999999999999998,21.555555555555557,2
1,19,6,0,21.60788488326383,,24.02333997523443,0.6101646045135928,0.0,0.0,9.998861829206536,0.0,0.999999999999999,21.611111111111114,2
