datetime,Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
2022-01-01 22:00:00,-2.69,85.44,0.0,0.0,-7.862748882765553,-9.06381260079387,-17.63946461283637,84.33392701106607,84.09199749106274,101.80555285347056,0.0,62.07887665623754,0.0,0.0,62.089655475410346,0.0
2022-01-01 23:00:00,-3.95,81.31,0.0,0.0,-8.12485286215378,-9.208653242539338,-18.240643419702362,85.62338742722993,79.88255591685449,94.02977716223802,0.0,96.58828631675475,0.0,0.0,173.53107604776667,0.0
2022-01-02 00:00:00,-5.08,81.75,0.0,0.0,-8.915724560936447,-8.508717349952391,-20.44893041967299,86.91359368539875,84.96133980915718,102.49780828184421,0.0,94.32358091053851,0.0,0.0,61.94428714666479,0.0
2022-01-02 01:00:00,-5.99,83.88,0.0,0.0,-9.419378070746168,-8.183440140534948,-20.844143296253392,83.4886984580483,78.59187336795313,90.8314525274585,0.0,72.27185031670655,0.0,0.0,71.65014118370458,0.0
2022-01-02 02:00:00,-6.71,84.69,0.0,0.0,-9.352159595842892,-7.805361848858783,-22.581031529802615,80.37850170986535,83.7784389838623,101.49540717398968,46.063237925031984,54.38631197997728,0.0,10.947407600706262,54.31426461284487,0.0
2022-01-02 03:00:00,-7.42,85.19,0.0,0.0,-8.88357725191831,-8.773949729364086,-21.80310066421024,80.69514631059297,78.40099757465,107.24512216716431,31.76654045912846,36.08833715536046,0.0,37.36970721256063,15.058576262987401,0.0
2022-01-02 04:00:00,-7.98,85.25,0.0,0.0,-9.057639813035024,-8.771391065424524,-23.19164639307485,79.55754088350862,86.76572045429045,92.01709745845972,58.352757786390775,0.0,0.0,60.486764608137165,0.0,0.0
2022-01-02 05:00:00,-8.38,85.19,0.0,0.0,-8.74230957188782,-9.930024138310138,-23.1635792872623,81.41258406123762,88.49003086102243,99.39919966578354,101.99003665311064,0.0,0.0,175.07496488411172,0.0,0.0
2022-01-02 06:00:00,-8.7,84.88,0.0,0.0,-8.335780067050719,-9.884221961173795,-23.172834131007008,81.80654265829149,81.39095371454665,87.72761134095337,101.31909338134922,0.0,0.0,60.973957172239835,0.0,0.0
2022-01-02 07:00:00,-9.12,84.69,0.0,0.0,-8.49327509061099,-11.714272467160882,-23.60045533537838,82.82105326200531,88.60582941862616,89.75445900780497,70.28356472225332,0.0,0.0,73.24714999477496,0.0,0.0
2022-01-02 08:00:00,-9.15,82.69,47.05,10.94,-8.216919071733024,-14.143931140498681,-21.42468890567538,82.53651048434263,95.42626196831033,89.64503091986712,55.61926399831336,0.0,27.312074745645237,57.932115751510246,0.0,587.4335365464565
2022-01-02 09:00:00,-8.94,80.94,31.19,36.98,-8.62749856972072,-15.731900882337724,-20.822814921722475,85.38520798587916,94.57065277731265,73.57303680379417,36.198065825395055,0.0,85.93862291689675,14.802870638212603,0.0,489.83666168561945
2022-01-02 10:00:00,-8.84,80.94,59.15,61.09,-9.079177207263603,-17.800116844995976,-15.93139690779928,84.37285899705434,98.16554111636239,76.66783238125939,0.0,0.0,110.00096861451354,0.0,0.0,718.0572344368837
2022-01-02 11:00:00,-8.74,81.19,100.16,176.89,-9.553223271037862,-19.18986119103529,-16.584062842866313,83.88289651790855,101.15525070682807,81.67286375799335,0.0,0.0,107.02661171409261,0.0,0.0,698.8815812116515
2022-01-02 12:00:00,-8.62,81.38,98.98,60.55,-9.989214072160845,-19.68516663855159,-15.360019851067443,83.62373141953887,102.08494266137166,78.01840769859585,0.0,0.0,73.656773131646,0.0,0.0,762.7957909432869
2022-01-02 13:00:00,-8.46,80.62,69.88,71.62,-11.175561366490331,-20.625212582191,-15.971251662350799,83.78477163172661,96.80985956988334,72.94009875440496,0.0,0.0,90.9117334178544,0.0,0.0,555.0819177175439
2022-01-02 14:00:00,-8.33,80.94,56.88,56.73,-13.763333530072872,-21.340495614474182,-15.900699854681104,90.3117809397698,96.56515010728623,77.32983576429821,0.0,0.0,61.68047473960496,0.0,0.0,697.3798219522996
2022-01-02 15:00:00,-8.63,83.38,37.02,14.69,-15.553337914520041,-21.60702483882235,-16.09707051846569,93.56784734336723,96.90039524743274,87.00279542717949,0.0,0.0,28.702745455864758,0.0,0.0,494.3936176369259
2022-01-02 16:00:00,-9.19,85.19,0.0,0.0,-17.074639349791546,-22.328153910869997,-16.071675144408022,97.93210773624192,101.38065513649659,72.49549119030385,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:00:00,-9.51,85.56,0.0,0.0,-19.073825569722164,-23.728745811148578,-18.680360292670613,100.35081196505695,99.19815836019578,78.32056567291833,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:00:00,-9.89,84.75,0.0,0.0,-20.13088406667847,-23.172641456899704,-19.931555829217913,100.6301133651412,93.86783837875961,92.15451410308081,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 19:00:00,-11.31,85.81,0.0,0.0,-21.10851612817583,-23.15518251295954,-20.0633132688352,98.17849302785345,94.22908986464621,97.69842104462504,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 20:00:00,-13.65,90.75,0.0,0.0,-21.773470039806185,-23.087765617297944,-20.451691371313927,100.81770893771774,91.16279818494704,104.58715522263171,0.0,29.585193295332665,0.0,0.0,565.3156254413633,0.0
2022-01-02 21:00:00,-15.74,95.81,0.0,0.0,-21.716050551275135,-18.984785713960548,-19.321722304879053,96.77717401987785,77.93560960158919,108.77020726640954,0.0,82.99393952110609,0.0,0.0,468.3006762658832,0.0
2022-01-02 22:00:00,-17.36,99.19,0.0,0.0,-22.581235197476918,-16.88912837069523,-20.611178078974003,99.06335464260019,79.01655807938559,105.05042085694527,0.0,96.5641784489996,0.0,0.0,648.545978245231,0.0
2022-01-02 23:00:00,-18.84,100.0,0.0,0.0,-23.20936541204851,-15.18399614989346,-20.894032462023176,100.37130866617369,79.14613226910495,105.72325204651148,0.0,115.19804691996396,0.0,0.0,743.7371357524609,0.0
2022-01-03 00:00:00,-20.06,100.0,0.0,0.0,-22.98744379777444,-14.992661131041181,-20.87589142996967,97.09538863316108,80.65242521608144,92.16551827707839,0.0,76.72016663099922,0.0,0.0,783.2107973555394,0.0
2022-01-03 01:00:00,-21.04,100.0,0.0,0.0,-22.8607408339937,-15.060868792724815,-20.670327558725923,94.84116255868373,74.99025492816682,93.04858698580931,0.0,80.83535221657249,0.0,0.0,558.3922246759881,0.0
2022-01-03 02:00:00,-21.72,99.5,0.0,0.0,-22.81536241209433,-15.462870954107254,-21.72249747793005,94.87895637484428,75.40972024319959,90.90438864463698,29.58018764174963,64.56836272834998,0.0,591.8286806080902,608.2035331756217,0.0
2022-01-03 03:00:00,-21.85,97.62,0.0,0.0,-19.358204995751,-15.861451152722282,-21.078890523274083,81.71886159309186,86.19909299753766,95.86357537204168,83.301995453438,30.584052671073618,0.0,450.1907854214438,476.07184417017805,0.0
2022-01-03 04:00:00,-22.61,98.69,0.0,0.0,-16.7542959503158,-17.75287167878322,-19.747601872343978,79.00903612672317,78.77626212076319,93.66766994689223,100.40843984913178,0.0,0.0,677.62750823793,0.0,0.0
2022-01-03 05:00:00,-23.26,99.0,0.0,0.0,-15.872357318110348,-17.858186674375744,-19.493858869695096,75.58095416811264,80.39957540604937,102.06500131248762,112.83699487387119,0.0,0.0,736.0053656439147,0.0,0.0
2022-01-03 06:00:00,-23.13,97.69,0.0,0.0,-15.5989051194518,-17.96833168774773,-16.815029215427746,74.95701608574801,84.75610683674336,87.17940807399484,72.57157099441608,0.0,0.0,781.1730303974995,0.0,0.0
2022-01-03 07:00:00,-22.88,96.94,0.0,0.0,-14.932857316737893,-19.22501685988332,-17.924822815872115,80.28179708147916,93.5173201658346,89.43397773168104,81.59535750410521,0.0,0.0,529.0726942285478,0.0,0.0
2022-01-03 08:00:00,-22.63,95.56,29.08,589.43,-15.307346367319742,-19.28788850626224,-13.904532886705326,76.76064725503664,98.1631667305185,82.06395166477249,62.75983534526763,0.0,69.56524721798124,650.4851966230556,0.0,12.47451156507963
2022-01-03 09:00:00,-19.62,82.75,85.05,448.24,-16.086920243278193,-20.653034092490255,-11.848796370181722,82.23491036766592,102.45464700286136,97.7501688555767,29.84536195047319,0.0,55.85566100739457,480.1877952022601,0.0,66.98785041105026
2022-01-03 10:00:00,-16.8,76.75,101.19,673.83,-17.304682225386028,-20.539748884265904,-10.328937383817044,81.66123398301306,101.3011435964468,88.07874895290925,0.0,0.0,97.63194085352463,0.0,0.0,73.46486357165175
2022-01-03 11:00:00,-15.8,75.81,114.87,731.92,-17.826902341335504,-20.426700439190277,-8.791120925984794,85.08031552214067,103.32024570756082,86.48039359245898,0.0,0.0,96.67155720519176,0.0,0.0,84.5733599544721
2022-01-03 12:00:00,-15.49,77.31,73.16,766.32,-18.337108182563355,-20.918680531880092,-6.150779115584974,90.73925184378666,101.15974788868569,85.22629524056752,0.0,0.0,76.47442555727247,0.0,0.0,52.904119069906244
2022-01-03 13:00:00,-15.16,77.81,83.12,533.77,-19.195278832974424,-20.843333977195684,-3.2103832197698488,93.90491680088233,104.89361811487659,83.60110844998228,0.0,0.0,63.08640281931833,0.0,0.0,55.966375567528075
2022-01-03 14:00:00,-15.03,79.06,64.05,638.64,-20.10753782627719,-20.030170561802716,-4.388902059133262,101.70081164742554,95.21669913172941,99.0716190490658,0.0,0.0,72.66342413573219,0.0,0.0,166.8859509399526
2022-01-03 15:00:00,-16.02,81.94,29.3,481.63,-20.392061614713036,-19.544213892831657,-2.8646501494483463,100.59049765912107,101.84266212969081,102.98949992177161,0.0,0.0,44.843931947114065,0.0,0.0,22.654704177871963
2022-01-03 16:00:00,-17.34,80.94,0.0,0.0,-20.194814805977305,-20.172888437939605,-4.891542127870737,101.79403986849667,95.50382822154224,97.13587253189901,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 17:00:00,-17.9,83.94,0.0,0.0,-20.220816280710906,-18.734788897691303,-6.121067891373767,101.94907034162861,97.83134041412612,98.91866079320013,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 18:00:00,-18.59,89.44,0.0,0.0,-20.74336592743265,-18.625532191135296,-5.247566188580514,99.73431748754936,95.48396901598741,103.10069898400094,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 19:00:00,-19.37,95.0,0.0,0.0,-20.495484819106526,-16.30209410037663,-4.427893723687903,99.72882286432583,88.79440647896769,95.02973671999563,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 20:00:00,-19.89,99.44,0.0,0.0,-20.331931646298823,-14.47987917243983,-4.5853059261590525,99.97186144271525,84.71603649573339,98.17738446901724,0.0,62.94686605070277,0.0,0.0,12.039015885100808,0.0
2022-01-03 21:00:00,-20.1,100.0,0.0,0.0,-19.96583851908242,-12.073424293330161,-5.084329996545014,100.26612025442478,85.40534233527949,84.97357783534657,0.0,63.31910771654087,0.0,0.0,65.37170557771378,0.0
2022-01-03 22:00:00,-20.2,100.0,0.0,0.0,-19.482972270186437,-10.211529866766904,-5.302549501102687,101.47394768194195,89.81535709594229,87.27315424475084,0.0,94.26798819547984,0.0,0.0,79.83803787175852,0.0
2022-01-03 23:00:00,-20.49,100.0,0.0,0.0,-19.043059597986105,-7.928442287839395,-6.5850034970785805,96.32640684759961,96.02435053423518,85.89616134422519,0.0,89.96013045200822,0.0,0.0,84.04932600891462,0.0
2022-01-04 00:00:00,-20.74,100.0,0.0,0.0,-18.30466511855593,-6.265097108449526,-5.906483788830757,94.54956791945224,92.40778487130775,101.12216556148121,0.0,83.52735109004074,0.0,0.0,55.93641029215068,0.0
2022-01-04 01:00:00,-20.74,100.0,0.0,0.0,-16.860825403161193,-4.6961487276401215,-7.389174024303059,90.34383217440396,92.48668823484148,102.88646006499442,0.0,62.95502961577967,0.0,0.0,59.69952867068547,0.0
2022-01-04 02:00:00,-20.4,100.0,0.0,0.0,-14.692857087853808,-4.441422994269507,-8.015099365294084,91.76048961214907,97.49532943394176,98.60528663925935,64.33114469183108,77.24881198622279,0.0,11.698436708482205,179.42529754227678,0.0
2022-01-04 03:00:00,-19.91,100.0,0.0,0.0,-11.79238501480525,-4.094777425686372,-6.964251056630884,86.35193168804784,102.5113125446318,95.83294655730991,59.81190092249266,47.32969479254189,0.0,63.38125254272182,21.804245351337705,0.0
2022-01-04 04:00:00,-19.58,100.0,0.0,0.0,-9.722020390839448,-4.26810776669827,-8.096306043686416,91.18261126579213,99.81180966853942,88.48681465399746,88.4255835332316,0.0,0.0,80.55311576924312,0.0,0.0
2022-01-04 05:00:00,-19.03,98.31,0.0,0.0,-7.19219246678688,-4.3860422041568885,-7.555978909739208,89.84320258011326,104.84329571536038,98.45306132412387,94.35874631347404,0.0,0.0,84.00988891286069,0.0,0.0
2022-01-04 06:00:00,-18.15,94.88,0.0,0.0,-5.95424950305001,-5.335055494437109,-7.8794536974447755,92.30719664049587,102.22248345776305,90.68411731923368,80.5497027055265,0.0,0.0,56.54723530631155,0.0,0.0
2022-01-04 07:00:00,-16.92,91.75,0.0,0.0,-4.545926800549199,-4.480490044654506,-5.605982305812535,92.00441361626117,94.2832225067791,97.48766058248818,65.05733548472288,0.0,0.0,58.783908801767524,0.0,0.0
2022-01-04 08:00:00,-14.81,89.31,65.58,11.48,-3.902164418387281,-4.650439216380184,-5.424636254695516,95.74292612197308,100.5109378291695,97.495514267894,78.4924784442089,0.0,45.327053608434426,183.88497776418723,0.0,9.734772177572006
2022-01-04 09:00:00,-12.02,88.31,60.37,63.79,-3.8021251245294647,-4.934741045260801,-5.1667128351889176,96.77294152653036,93.1175748383922,93.44763509821559,48.218991266753385,0.0,89.61679945350505,21.642569890293306,0.0,58.11387602033663
2022-01-04 10:00:00,-9.67,90.56,90.46,80.73,-4.820293384581329,-4.707649521974127,-1.9755206911764378,99.98733414823815,93.74797661549229,88.70677727477867,0.0,0.0,147.92384763333226,0.0,0.0,87.11998353975784
2022-01-04 11:00:00,-7.49,92.06,94.1,83.16,-4.789196179504888,-6.041606913268466,-2.6744992494256925,101.0305066737875,94.78695762048027,87.91704415001314,0.0,0.0,184.52006039397742,0.0,0.0,81.78795385021805
2022-01-04 12:00:00,-5.69,91.94,80.36,57.23,-5.0089331515646,-6.537758202843367,0.8941951560577573,101.06467533863035,94.3629185171339,81.89164418345437,0.0,0.0,180.91197978174765,0.0,0.0,94.01645108247072
2022-01-04 13:00:00,-4.39,92.38,65.88,58.52,-5.109384090824275,-7.014375827559411,-1.1673014517905673,94.67142310237779,100.81040439863096,87.33490567656025,0.0,0.0,161.8256666698199,0.0,0.0,88.85498468087867
2022-01-04 14:00:00,-3.83,94.44,78.16,181.26,-5.297923549142159,-7.406410158552883,1.4919326337336003,93.7356465870878,100.99813597497878,93.85114838165367,0.0,0.0,95.53941693529656,0.0,0.0,56.69143488251031
2022-01-04 15:00:00,-4.06,97.94,49.1,21.74,-4.961612488371879,-7.289890353800601,-0.03077621105486983,95.40383903207798,93.6241401379238,98.40024526271466,0.0,0.0,54.58733462508209,0.0,0.0,13.048758474052262
2022-01-04 16:00:00,-4.65,100.0,0.0,0.0,-5.324811333486293,-7.674656644906755,0.2296990391304337,92.65106464117626,101.33090736922658,92.47084968741463,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 17:00:00,-4.84,100.0,0.0,0.0,-5.920875405022787,-7.9098125574938845,0.1274204644399201,92.1263571513736,101.60279848199076,96.53269364282481,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 18:00:00,-4.88,98.62,0.0,0.0,-6.526926694475235,-7.679791539005258,-0.5219534109534595,93.59620600648212,95.80468026627237,95.91661200102807,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 19:00:00,-5.07,97.0,0.0,0.0,-6.838643113331821,-6.293637917614303,-1.6831583877899345,95.64507905825701,90.445358486717,88.20892550401841,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 20:00:00,-5.2,95.69,0.0,0.0,-7.327280498260001,-5.672218477390987,0.21478518565643046,94.90181017356568,97.58581188212656,102.22373985628391,0.0,46.18004103928225,0.0,0.0,10.092417661950002,0.0
2022-01-04 21:00:00,-5.07,94.0,0.0,0.0,-7.490802878090413,-5.047311208750688,0.09179242871558514,98.49749839873795,94.93860939787922,102.25436389017695,0.0,97.81526450201989,0.0,0.0,61.821016628837015,0.0
2022-01-04 22:00:00,-5.22,94.0,0.0,0.0,-7.375992109511461,-3.1290154794222826,0.8197678858569799,98.97289241257931,88.46431755716102,102.38325636168304,0.0,158.0316539172843,0.0,0.0,79.7358372399567,0.0
2022-01-04 23:00:00,-5.73,94.62,0.0,0.0,-7.120439503566026,-1.3492697800695903,1.0167529232908774,95.22161283359621,80.19512749809051,87.16653090590735,0.0,177.3488436327771,0.0,0.0,86.4348524117046,0.0
2022-01-05 00:00:00,-6.45,95.56,0.0,0.0,-7.010186005230202,-0.5174175535909064,-1.5375274272569932,94.15609155462668,81.67941987753692,79.56353435953028,0.0,171.40162406702976,0.0,0.0,95.51634868030752,0.0
2022-01-05 01:00:00,-6.85,95.88,0.0,0.0,-6.633801769053914,-0.447314704929497,-1.5691126680507141,94.58323559086213,85.90959299427958,95.04354421661252,0.0,149.68873690064055,0.0,0.0,87.58793387228191,0.0
2022-01-05 02:00:00,-7.06,96.12,0.0,0.0,-6.034073876470813,0.3872777415135241,-4.641724076430294,92.78103510016363,89.40501843536161,86.00955530299008,47.62647982992795,83.42148933011786,0.0,9.752077350868685,58.95404974279992,0.0
2022-01-05 03:00:00,-7.31,96.62,0.0,0.0,-4.80973186176009,-0.07072404425359141,-5.368051029414699,88.92258048380796,87.90111207445028,82.61099499422576,91.75129618138827,51.364072183086904,0.0,63.644445189746016,12.229756356461504,0.0
2022-01-05 04:00:00,-7.5,96.94,0.0,0.0,-2.935947720191381,-0.7598769118911692,-2.8510311418781495,88.27603900708638,93.7961538510363,81.23323726239173,154.52338200471996,0.0,0.0,82.51234051605208,0.0,0.0
2022-01-05 05:00:00,-7.4,96.69,0.0,0.0,-1.744660035554628,-0.25963356727535,-2.6315136522670324,83.74527227098596,95.354424131683,82.64245263329381,185.38642598641144,0.0,0.0,85.18438541994537,0.0,0.0
2022-01-05 06:00:00,-7.09,96.0,0.0,0.0,-0.515862998165288,-0.844633141964576,-2.212907718260457,82.84062287493482,99.15068293561657,78.92293894393626,173.45329739827707,0.0,0.0,90.17306776484487,0.0,0.0
2022-01-05 07:00:00,-6.74,95.12,0.0,0.0,0.012179429791574464,-0.4163358879350837,-4.41578906544042,86.17461033068516,96.95543184169503,98.03539163500548,154.3542975559733,0.0,0.0,88.05463142627195,0.0,0.0
2022-01-05 08:00:00,-6.06,93.75,48.33,9.79,0.27232976367379225,-0.4903539544511779,-4.373921895765348,92.02132326035515,97.70848767439468,88.56879875925509,88.0742768592777,0.0,62.6872189370194,56.441488454932696,0.0,75.18734244152589
2022-01-05 09:00:00,-4.73,91.38,93.84,64.27,0.16650974241031724,-0.006558618529739926,-4.1426739960776215,90.98369483923378,90.2375744891699,95.90403393862647,53.67343864098495,0.0,66.80346668454055,12.681032847829643,0.0,152.6248535701553
2022-01-05 10:00:00,-3.23,88.38,154.07,81.91,-0.4320285860210932,0.107267123957979,-2.7351523937945785,93.52063371672466,92.20718725740227,94.1927135923696,0.0,0.0,105.76646322373855,0.0,0.0,92.00363139495742
2022-01-05 11:00:00,-1.68,84.44,185.26,83.57,-0.37066750034992074,0.5108488690795063,-4.16210552451,92.27036463218269,87.76567044243406,75.23289010245003,0.0,0.0,107.46926989802074,0.0,0.0,81.57558124947998
2022-01-05 12:00:00,-0.37,83.12,170.66,92.29,-0.6512528748824088,-0.038130449025361224,-4.837261535287094,95.13360025736395,85.318439406452,87.40808188050953,0.0,0.0,104.3783738856869,0.0,0.0,72.76399091034703
2022-01-05 13:00:00,0.13,88.06,152.15,86.89,-0.3903220381586654,-2.751799482822373,-5.250055735014843,96.10243444284434,85.64697660641501,86.05061988981889,0.0,0.0,97.28658003601745,0.0,0.0,92.99779597765976
2022-01-05 14:00:00,0.22,89.88,87.81,56.66,-0.02275955515453404,-3.6596297324983995,-7.10630304927001,96.02984814221377,84.92202433928871,73.94104944694354,0.0,0.0,66.82962323938473,0.0,0.0,81.54556985812928
2022-01-05 15:00:00,0.12,90.0,52.67,12.68,0.25547738301236017,-4.036989594333538,-6.47562864228476,96.0956146904138,87.99571645030622,85.1304629526879,0.0,0.0,49.595311132781,0.0,0.0,53.31500902439331
2022-01-05 16:00:00,-0.33,91.38,0.0,0.0,0.4518245031809134,-3.913173005182132,-9.993427942933298,95.48446085881835,86.78354416634787,95.8523882448594,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 17:00:00,-0.42,93.25,0.0,0.0,0.6051653165369004,-3.61881697147393,-11.699102819666809,93.62169781295384,89.60060044684327,90.97311539642895,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 18:00:00,-0.4,94.25,0.0,0.0,-0.816553799088642,-3.6056657046313925,-11.089607413013903,88.85610979378863,88.88740263753778,90.60493275274797,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 19:00:00,-0.5,95.19,0.0,0.0,-2.0611221308338776,-3.526455661930134,-10.957632899961968,87.64780509382544,86.88431207798034,89.47380704533445,0.0,0.0,-968.2119053690919,0.0,0.0,-904.9646472882118
2022-01-05 20:00:00,-0.27,94.88,0.0,0.0,-3.6766537285467837,-4.563803930830541,-12.504778574383543,89.13225447297071,86.63804166528887,84.16843339974419,0.0,56.215250800215564,-932.4672933632148,0.0,67.79955008803088,-1041.0554796294448
