resstock_county_id,resstock_building_id,ecobee_building_id,simulation_reference,timestep,year,month,day,day_of_week,hour,minute,direct_solar_radiation,diffuse_solar_radiation,outdoor_air_temperature,average_indoor_air_temperature,occupant_count,cooling_load,heating_load,setpoint
"VT, Chittenden County",245723,,2,1,2020,1,1,1,1,0,0.0,0.0,-2.14,19.435070311365692,1.0,0.0,7.982392275571199,18.944444444444443
"VT, Chittenden County",245723,,2,2,2020,1,1,1,2,0,0.0,0.0,-2.92,19.411031494367577,1.0,0.0,8.379858619748834,18.944444444444443
"VT, Chittenden County",245723,,2,3,2020,1,1,1,3,0,0.0,0.0,-3.7,19.308234605336533,1.0,0.0,8.80734727008536,18.944444444444443
"VT, Chittenden County",245723,,2,4,2020,1,1,1,4,0,0.0,0.0,-3.99,19.257971228252124,1.0,0.0,9.097975987860016,18.944444444444443
"VT, Chittenden County",245723,,2,5,2020,1,1,1,5,0,0.0,0.0,-3.62,19.326312357882287,1.0,0.0,9.367098019608235,19.055555555555557
"VT, Chittenden County",245723,,2,6,2020,1,1,1,6,0,0.0,0.0,-3.4,19.51750344264109,1.0,0.0,9.756762106759794,19.27777777777778
"VT, Chittenden County",245723,,2,7,2020,1,1,1,7,0,0.0,0.0,-4.01,19.82307955346114,1.0,0.0,10.46156769101405,19.61111111111111
"VT, Chittenden County",245723,,2,8,2020,1,1,1,8,0,0.0,0.0,-4.31,19.931544729402773,1.0,0.0,10.607545727844666,19.72222222222222
"VT, Chittenden County",245723,,2,9,2020,1,1,1,9,0,73.45,46.66,-3.61,19.961095036274628,1.0,0.0,9.857149956157148,19.777777777777775
"VT, Chittenden County",245723,,2,10,2020,1,1,1,10,0,102.02,43.75,-2.92,19.938123996589248,1.0,0.0,9.360948660652987,19.777777777777775
"VT, Chittenden County",245723,,2,11,2020,1,1,1,11,0,193.25,74.81,-2.23,19.919705760267355,1.0,0.0,9.38040773914645,19.777777777777775
"VT, Chittenden County",245723,,2,12,2020,1,1,1,12,0,62.94,59.0,-1.4,19.90232491531615,1.0,0.0,9.310932034908976,19.777777777777775
