location,resstock_building_id,ecobee_building_id,simulation_reference,timestep,year,month,day,day_of_week,hour,minute,direct_solar_radiation,diffuse_solar_radiation,outdoor_air_temperature,average_indoor_air_temperature,occupant_count,cooling_load,heating_load,setpoint
"VT, Chittenden County",216895,,4,47,2020,1,2,4,23,0,0.0,0.0,1.09,21.391477820546676,1.0,0.0,2609.674508553529,21.38888888888889
"VT, Chittenden County",216895,,4,48,2020,1,2,4,24,0,0.0,0.0,1.25,21.186807929237883,1.0,0.0,2467.354366135044,21.166666666666664
"VT, Chittenden County",216895,,4,49,2020,1,3,5,1,0,0.0,0.0,1.15,21.067127328906555,1.0,0.0,2299.3769737096663,21.055555555555557
"VT, Chittenden County",216895,,4,50,2020,1,3,5,2,0,0.0,0.0,1.29,22.266517974531233,1.0,0.0,4128.414807175496,22.304863996196534
"VT, Chittenden County",216895,,4,51,2020,1,3,5,3,0,0.0,0.0,1.23,25.010624146841938,1.0,0.0,6290.726950537613,25.066122771672575
"VT, Chittenden County",216895,,4,52,2020,1,3,5,4,0,0.0,0.0,1.12,19.793819952176428,1.0,2439.720606042271,211.0235405155896,19.739646995442378
"VT, Chittenden County",216895,,4,53,2020,1,3,5,5,0,0.0,0.0,0.76,22.468332981230706,1.0,30.65686007930006,2202.788346004761,22.486681841298477
"VT, Chittenden County",216895,,4,54,2020,1,3,5,6,0,0.0,0.0,0.48,21.231274890128432,1.0,0.0,1658.1313042094878,21.22222222222222
"VT, Chittenden County",216895,,4,55,2020,1,3,5,7,0,0.0,0.0,0.58,21.412163933036254,1.0,0.0,2704.731585019958,21.422385590617502
"VT, Chittenden County",216895,,4,56,2020,1,3,5,8,0,0.0,0.0,0.79,18.35530944620224,0.0,437.0037068915778,485.6427365622842,18.32445404571206
"VT, Chittenden County",216895,,4,57,2020,1,3,5,9,0,199.88,35.16,1.07,25.306373920226527,0.0,0.0,5553.3030068272765,25.572719280286528
"VT, Chittenden County",216895,,4,58,2020,1,3,5,10,0,374.41,49.59,1.49,20.629506876021658,0.0,566.6240957277138,1173.870069497594,20.59599849119007
"VT, Chittenden County",216895,,4,59,2020,1,3,5,11,0,181.48,76.78,1.73,24.5874853517238,0.0,0.0,3616.914724599166,24.635214354316798
"VT, Chittenden County",216895,,4,60,2020,1,3,5,12,0,134.46,91.91,1.9,20.535272360601137,0.0,555.3026181438647,557.9460837673539,20.501096380116962
"VT, Chittenden County",216895,,4,61,2020,1,3,5,13,0,94.46,56.66,2.08,25.280871666391967,0.0,0.0,3843.910431912395,25.380009220767004
"VT, Chittenden County",216895,,4,62,2020,1,3,5,14,0,146.66,80.94,2.22,20.425811376380064,0.0,1022.6036349787389,299.204115587451,20.381585506442395
"VT, Chittenden County",216895,,4,63,2020,1,3,5,15,0,121.88,26.16,2.17,21.33044665086513,0.0,0.0,992.8593043534086,21.333333333333332
"VT, Chittenden County",216895,,4,64,2020,1,3,5,16,0,80.51,27.96,1.74,22.037102023193285,0.0,0.0,1840.2877654506697,22.054721036060823
"VT, Chittenden County",216895,,4,65,2020,1,3,5,17,0,0.0,0.0,1.26,24.857725674889572,0.0,0.0,4650.025340945317,24.898880935385577
"VT, Chittenden County",216895,,4,66,2020,1,3,5,18,0,0.0,0.0,0.94,25.15802957309754,0.0,0.0,5536.841931614484,25.165698673086276
"VT, Chittenden County",216895,,4,67,2020,1,3,5,19,0,0.0,0.0,0.59,22.572352970647252,0.0,67.78762647251,2632.1444169474244,22.56799228179446
"VT, Chittenden County",216895,,4,68,2020,1,3,5,20,0,0.0,0.0,0.48,17.5194708663229,0.0,723.6965155245356,304.6674490577803,17.457727221315224
"VT, Chittenden County",216895,,4,69,2020,1,3,5,21,0,0.0,0.0,0.36,21.58109167199991,0.0,201.04299074004507,1958.7288683523427,21.61111111111111
"VT, Chittenden County",216895,,4,70,2020,1,3,5,22,0,0.0,0.0,0.19,19.03626720057766,1.0,616.5535400015809,146.68209862689184,19.010092641386578
"VT, Chittenden County",216895,,4,71,2020,1,3,5,23,0,0.0,0.0,-0.15,23.653873512914597,1.0,31.973346010738382,3531.7784561970366,23.71482337478856
"VT, Chittenden County",216895,,4,72,2020,1,3,5,24,0,0.0,0.0,-0.6,25.089917157651616,1.0,0.0,6102.351398866953,25.113179589834058
"VT, Chittenden County",216895,,4,73,2020,1,4,6,1,0,0.0,0.0,-1.12,21.22977248372626,1.0,398.0159462941039,2126.144836494678,21.202895264687005
"VT, Chittenden County",216895,,4,74,2020,1,4,6,2,0,0.0,0.0,-1.88,22.08555186934473,1.0,0.0,3288.533785872307,22.091190659157622
"VT, Chittenden County",216895,,4,75,2020,1,4,6,3,0,0.0,0.0,-2.63,16.83933392704258,1.0,1454.146092509129,191.0334899016377,16.761789234939183
"VT, Chittenden County",216895,,4,76,2020,1,4,6,4,0,0.0,0.0,-3.26,21.46717398923095,1.0,62.019623841180604,3844.432860552601,21.51185840753917
"VT, Chittenden County",216895,,4,77,2020,1,4,6,5,0,0.0,0.0,-4.49,17.446790079484632,1.0,671.6261816642003,255.86166103330618,17.402978947815484
"VT, Chittenden County",216895,,4,78,2020,1,4,6,6,0,0.0,0.0,-5.74,22.281969270813285,0.0,0.0,4427.107004016869,22.367850685725546
"VT, Chittenden County",216895,,4,79,2020,1,4,6,7,0,0.0,0.0,-5.8,20.085319857755547,0.0,0.0,3867.4545392882783,20.08094791489282
"VT, Chittenden County",216895,,4,80,2020,1,4,6,8,0,0.0,0.0,-5.66,24.1183236032115,1.0,0.0,5000.524481868743,24.17758034330745
"VT, Chittenden County",216895,,4,81,2020,1,4,6,9,0,10.19,40.8,-5.15,17.033803863298367,1.0,2382.1375823457875,77.99435854216158,16.87423025308441
"VT, Chittenden County",216895,,4,82,2020,1,4,6,10,0,34.29,34.18,-4.02,17.374676601062383,1.0,485.63463626393616,0.0,17.375958958956215
"VT, Chittenden County",216895,,4,83,2020,1,4,6,11,0,45.78,66.15,-3.1,23.021496568121016,1.0,0.0,3983.7852345406404,23.17356548456962
"VT, Chittenden County",216895,,4,84,2020,1,4,6,12,0,55.49,83.93,-2.82,21.48038797687231,1.0,21.67633263961776,3127.7762174230525,21.479870304169896
"VT, Chittenden County",216895,,4,85,2020,1,4,6,13,0,56.88,99.34,-2.3,22.03066378960837,1.0,0.0,3087.957483159118,22.04974704948083
"VT, Chittenden County",216895,,4,86,2020,1,4,6,14,0,58.62,64.8,-2.18,24.721136872415386,1.0,0.0,5309.524436772538,24.770403273239886
"VT, Chittenden County",216895,,4,87,2020,1,4,6,15,0,53.21,44.15,-2.24,21.2323535437497,1.0,340.0723072423097,1979.6444929301465,21.21070972483008
"VT, Chittenden County",216895,,4,88,2020,1,4,6,16,0,16.44,35.77,-2.62,24.395539466718528,1.0,0.0,3352.3368816180655,24.434777554594792
"VT, Chittenden County",216895,,4,89,2020,1,4,6,17,0,0.0,0.0,-3.31,21.563585730534307,1.0,285.79547248970187,1595.6341649509593,21.54688073739384
"VT, Chittenden County",216895,,4,90,2020,1,4,6,18,0,0.0,0.0,-3.74,25.767208536834598,1.0,0.0,3939.837979807747,25.82276248795807
"VT, Chittenden County",216895,,4,91,2020,1,4,6,19,0,0.0,0.0,-4.07,23.281813083910386,1.0,25.504408249704284,2504.2319339067194,23.280388826507377
"VT, Chittenden County",216895,,4,92,2020,1,4,6,20,0,0.0,0.0,-4.29,18.157035553613504,1.0,906.0508423522001,305.6500608327614,18.09837950545169
"VT, Chittenden County",216895,,4,93,2020,1,4,6,21,0,0.0,0.0,-4.53,20.246430699238964,1.0,42.65503552414486,1484.2983315012805,20.25664286436867
"VT, Chittenden County",216895,,4,94,2020,1,4,6,22,0,0.0,0.0,-4.81,25.098038850603537,1.0,0.0,3971.8435515862066,25.213304714996553
"VT, Chittenden County",216895,,4,95,2020,1,4,6,23,0,0.0,0.0,-5.05,19.93713182845535,1.0,711.7072690302417,484.12340468319354,19.891740997444053
"VT, Chittenden County",216895,,4,96,2020,1,4,6,24,0,0.0,0.0,-5.75,18.07467470796088,1.0,570.0808521565903,174.56035850079724,18.05692426122821
"VT, Chittenden County",216895,,4,97,2020,1,5,7,1,0,0.0,0.0,-6.45,20.75602338499507,1.0,0.0,2678.8223449101015,20.781768647213283
"VT, Chittenden County",216895,,4,98,2020,1,5,7,2,0,0.0,0.0,-6.99,21.04914771143453,1.0,0.0,4749.642927185135,21.055555555555557
"VT, Chittenden County",216895,,4,99,2020,1,5,7,3,0,0.0,0.0,-8.03,22.25467289921921,1.0,0.0,5310.782374144885,22.300410377552048
"VT, Chittenden County",216895,,4,100,2020,1,5,7,4,0,0.0,0.0,-9.3,21.135524446290624,1.0,0.0,4230.150161535676,21.11111111111111
"VT, Chittenden County",216895,,4,101,2020,1,5,7,5,0,0.0,0.0,-10.18,18.72870298503718,1.0,104.60317756223895,2264.9523178995423,18.72033268405607
"VT, Chittenden County",216895,,4,102,2020,1,5,7,6,0,0.0,0.0,-10.44,20.327865406785115,0.0,0.0,3278.952663811045,20.34694433884979
"VT, Chittenden County",216895,,4,103,2020,1,5,7,7,0,0.0,0.0,-10.08,20.587837158290256,0.0,0.0,5194.821617322432,20.634784789967448
"VT, Chittenden County",216895,,4,104,2020,1,5,7,8,0,0.0,0.0,-9.72,25.222346058013194,0.0,0.0,8827.037346903115,25.524218558761408
"VT, Chittenden County",216895,,4,105,2020,1,5,7,9,0,117.64,58.2,-9.6,21.40641449623743,0.0,268.650437330961,4750.64629237185,21.388888888888886
"VT, Chittenden County",216895,,4,106,2020,1,5,7,10,0,223.62,90.04,-8.56,21.280177946793415,0.0,0.0,3663.908687272775,21.27777777777778
"VT, Chittenden County",216895,,4,107,2020,1,5,7,11,0,289.73,113.11,-8.04,17.208071574457584,0.0,509.7673362593583,996.8666814127494,17.165174559041944
"VT, Chittenden County",216895,,4,108,2020,1,5,7,12,0,235.27,136.89,-7.77,23.439227269802995,0.0,0.0,6266.45511332869,23.663320509293293
"VT, Chittenden County",216895,,4,109,2020,1,5,7,13,0,300.86,175.84,-7.52,23.121442822055755,0.0,0.0,6214.26364163768,23.120187358123182
"VT, Chittenden County",216895,,4,110,2020,1,5,7,14,0,344.77,147.48,-7.51,24.541283000259035,0.0,0.0,6878.197690298195,24.593562003585532
"VT, Chittenden County",216895,,4,111,2020,1,5,7,15,0,256.98,72.26,-7.77,19.846280891292608,1.0,542.1875683460939,1885.9876875278567,19.807846700443896
"VT, Chittenden County",216895,,4,112,2020,1,5,7,16,0,120.52,51.59,-9.04,16.946775105640953,1.0,986.4260943694869,197.9922923495668,16.922134274914573
"VT, Chittenden County",216895,,4,113,2020,1,5,7,17,0,0.0,0.0,-11.88,22.413302625318014,1.0,0.0,5190.297059996937,22.56266260899736
"VT, Chittenden County",216895,,4,114,2020,1,5,7,18,0,0.0,0.0,-13.75,17.838878646208144,1.0,593.5978913790279,1270.0993550158669,17.795701738688276
"VT, Chittenden County",216895,,4,115,2020,1,5,7,19,0,0.0,0.0,-14.94,21.554353776422662,1.0,0.0,4537.443780810539,21.611111111111107
"VT, Chittenden County",216895,,4,116,2020,1,5,7,20,0,0.0,0.0,-15.78,24.437695043465602,1.0,0.0,8089.9703594699495,24.55534428687753
"VT, Chittenden County",216895,,4,117,2020,1,5,7,21,0,0.0,0.0,-16.13,20.710575576342904,1.0,181.485845730618,4489.874436589978,20.69737897861009
"VT, Chittenden County",216895,,4,118,2020,1,5,7,22,0,0.0,0.0,-16.04,25.7496074444229,1.0,0.0,7115.82807384511,25.993530614386003
"VT, Chittenden County",216895,,4,119,2020,1,5,7,23,0,0.0,0.0,-15.74,18.255507441055347,1.0,662.8728348970087,652.7954997458752,18.12668682644164
"VT, Chittenden County",216895,,4,120,2020,1,5,7,24,0,0.0,0.0,-15.57,25.229870499497757,1.0,0.0,7846.138348839284,25.59252516393646
"VT, Chittenden County",216895,,4,121,2020,1,6,1,1,0,0.0,0.0,-15.88,20.7333415862886,1.0,416.0490337593229,4264.784588843684,20.71045230373092
"VT, Chittenden County",216895,,4,122,2020,1,6,1,2,0,0.0,0.0,-17.02,23.59670452772562,1.0,0.0,7799.368869904823,23.68549196830922
"VT, Chittenden County",216895,,4,123,2020,1,6,1,3,0,0.0,0.0,-18.16,23.638122403719542,1.0,0.0,8405.437916791885,23.63931306591524
"VT, Chittenden County",216895,,4,124,2020,1,6,1,4,0,0.0,0.0,-18.0,25.61291886306815,1.0,0.0,10399.83725888201,25.92321030242372
"VT, Chittenden County",216895,,4,125,2020,1,6,1,5,0,0.0,0.0,-17.04,25.59961191782691,1.0,0.0,10662.111678458912,25.843891052400416
"VT, Chittenden County",216895,,4,126,2020,1,6,1,6,0,0.0,0.0,-16.11,16.816105347197045,1.0,681.2537524182429,1132.762467342945,16.623133468633903
"VT, Chittenden County",216895,,4,127,2020,1,6,1,7,0,0.0,0.0,-15.2,16.603834766014444,1.0,0.0,1535.340320039491,16.60415721976005
"VT, Chittenden County",216895,,4,128,2020,1,6,1,8,0,0.0,0.0,-14.35,21.76818239236985,1.0,0.0,5885.3828594249635,21.932903150235347
"VT, Chittenden County",216895,,4,129,2020,1,6,1,9,0,11.18,56.19,-13.19,16.773805746792473,1.0,565.4230275361447,1623.289686262394,16.727665067872984
"VT, Chittenden County",216895,,4,130,2020,1,6,1,10,0,321.37,90.84,-11.86,22.638214473983993,1.0,0.0,6330.07754097089,22.852624136130505
"VT, Chittenden County",216895,,4,131,2020,1,6,1,11,0,271.76,147.47,-10.34,21.683564816714647,1.0,0.0,5705.303913327243,21.682359349977855
"VT, Chittenden County",216895,,4,132,2020,1,6,1,12,0,243.44,178.67,-8.49,22.976522650762448,0.0,0.0,6214.830932785554,22.99891729433594
"VT, Chittenden County",216895,,4,133,2020,1,6,1,13,0,104.37,136.86,-6.73,20.74899485159236,0.0,0.0,3558.7984975904155,20.746740377060032
"VT, Chittenden County",216895,,4,134,2020,1,6,1,14,0,84.18,75.82,-5.61,19.05933777518713,0.0,0.0,1911.7371582454273,19.058047920570697
"VT, Chittenden County",216895,,4,135,2020,1,6,1,15,0,244.76,88.88,-5.08,25.552915447131696,1.0,0.0,5536.460904593774,25.830022732811774
"VT, Chittenden County",216895,,4,136,2020,1,6,1,16,0,20.43,52.56,-5.12,23.622458066281386,1.0,0.0,4583.31280765974,23.616027735265806
"VT, Chittenden County",216895,,4,137,2020,1,6,1,17,0,0.0,0.0,-6.01,16.669056249813654,1.0,1818.880731921437,113.21466236810991,16.507683817099274
"VT, Chittenden County",216895,,4,138,2020,1,6,1,18,0,0.0,0.0,-7.5,21.472475242286087,1.0,0.0,3923.9784186204593,21.55555555555556
"VT, Chittenden County",216895,,4,139,2020,1,6,1,19,0,0.0,0.0,-8.37,21.60304252965547,1.0,0.0,3674.0856887386644,21.611111111111114
"VT, Chittenden County",216895,,4,140,2020,1,6,1,20,0,0.0,0.0,-8.89,19.496940656259635,1.0,79.54056520297023,1736.4400112871135,19.491479381088197
"VT, Chittenden County",216895,,4,141,2020,1,6,1,21,0,0.0,0.0,-8.08,20.672614455446695,1.0,0.0,2321.8650794967107,20.68732788402769
"VT, Chittenden County",216895,,4,142,2020,1,6,1,22,0,0.0,0.0,-7.42,24.303803382246056,1.0,0.0,5725.996363309969,24.370866794532656
"VT, Chittenden County",216895,,4,143,2020,1,6,1,23,0,0.0,0.0,-7.65,19.962233009158375,1.0,470.94570048482154,2041.466596590743,19.930344270682543
"VT, Chittenden County",216895,,4,144,2020,1,6,1,24,0,0.0,0.0,-7.19,21.156026210179782,1.0,0.0,2725.701469284378,21.16666666666666
"VT, Chittenden County",216895,,4,145,2020,1,7,2,1,0,0.0,0.0,-6.2,23.210431374139716,1.0,0.0,5010.608558023733,23.26007676980172
"VT, Chittenden County",216895,,4,146,2020,1,7,2,2,0,0.0,0.0,-4.99,21.586242684577222,1.0,0.0,5099.208976856316,21.574819962869302
"VT, Chittenden County",216895,,4,147,2020,1,7,2,3,0,0.0,0.0,-5.59,17.95465809823063,1.0,400.8129891996042,1791.088899018133,17.920759471362135
"VT, Chittenden County",216895,,4,148,2020,1,7,2,4,0,0.0,0.0,-6.53,20.18509148255218,1.0,0.0,3170.5778080797036,20.207025007787607
"VT, Chittenden County",216895,,4,149,2020,1,7,2,5,0,0.0,0.0,-7.32,21.069436102405746,1.0,0.0,4217.07472475474,21.111111111111107
"VT, Chittenden County",216895,,4,150,2020,1,7,2,6,0,0.0,0.0,-8.27,25.80237867009088,1.0,0.0,8961.447139598347,26.130190407392785
"VT, Chittenden County",216895,,4,151,2020,1,7,2,7,0,0.0,0.0,-9.04,17.343802654653597,1.0,708.7205598873222,940.5744041889599,17.180968185650727
"VT, Chittenden County",216895,,4,152,2020,1,7,2,8,0,0.0,0.0,-9.24,17.847157622920086,1.0,0.0,940.4631947498011,17.847526070017768
"VT, Chittenden County",216895,,4,153,2020,1,7,2,9,0,455.9,41.33,-9.34,21.34911598727254,1.0,0.0,3605.6254133319476,21.388888888888886
"VT, Chittenden County",216895,,4,154,2020,1,7,2,10,0,594.35,71.23,-7.99,24.488983614723974,0.0,0.0,7785.145455823593,24.615591476991696
"VT, Chittenden County",216895,,4,155,2020,1,7,2,11,0,597.44,122.09,-5.78,17.35899925072855,1.0,1174.2487780244264,162.7708674402527,17.221061907235356
"VT, Chittenden County",216895,,4,156,2020,1,7,2,12,0,619.2,117.18,-4.2,24.35721424871923,1.0,0.0,6264.539191337198,24.627512830543388
"VT, Chittenden County",216895,,4,157,2020,1,7,2,13,0,633.55,132.02,-3.05,24.201103298482604,1.0,0.0,5694.354495208277,24.200656477684184
"VT, Chittenden County",216895,,4,158,2020,1,7,2,14,0,608.95,107.59,-2.46,23.22874485084157,1.0,0.0,3614.802384038436,23.215546065374596
"VT, Chittenden County",216895,,4,159,2020,1,7,2,15,0,338.36,117.82,-2.46,19.76567424489278,1.0,481.99437918649625,724.3007719473484,19.732597498154888
"VT, Chittenden County",216895,,4,160,2020,1,7,2,16,0,12.54,67.58,-2.84,20.77515774384825,1.0,0.0,1207.0173680953703,20.77873997867634
"VT, Chittenden County",216895,,4,161,2020,1,7,2,17,0,0.0,0.0,-4.01,20.108114862740646,1.0,0.0,1096.5630850666994,20.10780583695978
"VT, Chittenden County",216895,,4,162,2020,1,7,2,18,0,0.0,0.0,-4.87,24.864486518543302,1.0,0.0,3727.8484265217876,24.960216202777378
"VT, Chittenden County",216895,,4,163,2020,1,7,2,19,0,0.0,0.0,-5.67,19.935535976614847,0.0,653.0279826910644,763.309263291747,19.894332479920205
"VT, Chittenden County",216895,,4,164,2020,1,7,2,20,0,0.0,0.0,-5.83,21.60109587719466,0.0,0.0,2499.3602725118863,21.611111111111107
"VT, Chittenden County",216895,,4,165,2020,1,7,2,21,0,0.0,0.0,-5.66,25.81782648015924,1.0,0.0,6425.4271679264375,25.964019683447976
"VT, Chittenden County",216895,,4,166,2020,1,7,2,22,0,0.0,0.0,-5.42,21.582549124725293,1.0,417.1004126078286,2548.440334959522,21.55555555555555
"VT, Chittenden County",216895,,4,167,2020,1,7,2,23,0,0.0,0.0,-5.2,25.984280357358102,1.0,0.0,4691.75468368726,26.0756301426607
"VT, Chittenden County",216895,,4,168,2020,1,7,2,24,0,0.0,0.0,-5.06,24.261302411438056,1.0,0.0,4500.231190090113,24.24215619881267
"VT, Chittenden County",216895,,4,169,2020,1,8,3,1,0,0.0,0.0,-5.05,17.089567730391323,1.0,1843.9844565138064,122.99171932996559,16.924711731983216
"VT, Chittenden County",216895,,4,170,2020,1,8,3,2,0,0.0,0.0,-5.1,16.96490573160702,1.0,91.25193729441573,125.26639265867135,16.96466107176466
"VT, Chittenden County",216895,,4,171,2020,1,8,3,3,0,0.0,0.0,-5.03,21.6191302743445,1.0,4.475752239661005,4023.6119198756032,21.68193186376315
"VT, Chittenden County",216895,,4,172,2020,1,8,3,4,0,0.0,0.0,-4.84,21.113575978121517,1.0,0.0,3947.0421304469332,21.11111111111111
"VT, Chittenden County",216895,,4,173,2020,1,8,3,5,0,0.0,0.0,-4.72,24.845548194443758,1.0,0.0,6972.396013529167,24.953089750863796
"VT, Chittenden County",216895,,4,174,2020,1,8,3,6,0,0.0,0.0,-4.58,21.23850919034047,1.0,249.32761726143207,3268.472093111111,21.222222222222225
