resstock_county_id,resstock_building_id,ecobee_building_id,simulation_reference,timestep,year,month,day,day_of_week,hour,minute,direct_solar_radiation,diffuse_solar_radiation,outdoor_air_temperature,average_indoor_air_temperature,occupant_count,cooling_load,heating_load,setpoint
"VT, Chittenden County",450491,,2,1,2020,1,1,1,1,0,0.0,0.0,-2.14,19.263560518575346,3.0,0.0,9.09127187783159,18.944444444444443
"VT, Chittenden County",450491,,2,2,2020,1,1,1,2,0,0.0,0.0,-2.92,19.21890203624335,3.0,0.0,9.482320319128812,18.944444444444443
"VT, Chittenden County",450491,,2,3,2020,1,1,1,3,0,0.0,0.0,-3.7,19.19296678292639,3.0,0.0,9.854934700268721,18.944444444444443
"VT, Chittenden County",450491,,2,4,2020,1,1,1,4,0,0.0,0.0,-3.99,19.16288070758307,3.0,0.0,10.159577568524332,18.944444444444443
"VT, Chittenden County",450491,,2,5,2020,1,1,1,5,0,0.0,0.0,-3.62,19.250391028604227,3.0,0.0,11.041417777153313,19.055555555555557
"VT, Chittenden County",450491,,2,6,2020,1,1,1,6,0,0.0,0.0,-3.4,19.459970356996827,3.0,0.0,9.472639216671217,19.27777777777778
"VT, Chittenden County",450491,,2,7,2020,1,1,1,7,0,0.0,0.0,-4.01,19.772641503525087,3.0,0.0,10.326299807193577,19.61111111111111
"VT, Chittenden County",450491,,2,8,2020,1,1,1,8,0,0.0,0.0,-4.31,19.884805345871527,2.0,0.0,12.063947392120806,19.72222222222222
"VT, Chittenden County",450491,,2,9,2020,1,1,1,9,0,73.45,46.66,-3.61,19.93737713426035,2.0,0.0,11.942277413366572,19.777777777777775
"VT, Chittenden County",450491,,2,10,2020,1,1,1,10,0,102.02,43.75,-2.92,19.920863104327225,1.0,0.0,11.703948878638311,19.777777777777775
"VT, Chittenden County",450491,,2,11,2020,1,1,1,11,0,193.25,74.81,-2.23,19.90983534350687,1.0,0.0,10.802602224718449,19.777777777777775
"VT, Chittenden County",450491,,2,12,2020,1,1,1,12,0,62.94,59.0,-1.4,19.896272528060006,1.0,0.0,10.737595239567389,19.777777777777775
"VT, Chittenden County",450491,,2,13,2020,1,1,1,13,0,185.38,92.25,-0.63,19.885486074895145,1.0,0.0,10.026217410331839,19.777777777777775
"VT, Chittenden County",450491,,2,14,2020,1,1,1,14,0,190.49,92.15,-0.08,19.875150862360954,1.0,0.0,9.18420574338139,19.777777777777775
"VT, Chittenden County",450491,,2,15,2020,1,1,1,15,0,86.21,41.36,0.02,19.86620971899997,2.0,0.0,9.366123127797785,19.777777777777775
"VT, Chittenden County",450491,,2,16,2020,1,1,1,16,0,69.43,38.15,-0.56,19.914570208645433,2.0,0.0,9.186413945816188,19.833333333333332
"VT, Chittenden County",450491,,2,17,2020,1,1,1,17,0,0.0,0.0,-1.69,20.021492252904864,2.0,0.0,9.844570889856216,19.944444444444446
"VT, Chittenden County",450491,,2,18,2020,1,1,1,18,0,0.0,0.0,-1.96,20.12452207203961,2.0,0.0,10.36381128072592,20.055555555555554
"VT, Chittenden County",450491,,2,19,2020,1,1,1,19,0,0.0,0.0,-1.57,20.237948925315735,1.0,0.0,10.877021896450678,20.166666666666668
"VT, Chittenden County",450491,,2,20,2020,1,1,1,20,0,0.0,0.0,-1.07,20.238918714946305,2.0,0.0,10.812728111904224,20.166666666666668
"VT, Chittenden County",450491,,2,21,2020,1,1,1,21,0,0.0,0.0,-1.06,20.064792237879573,2.0,0.0,10.532012454431008,20.0
