location,resstock_building_id,ecobee_building_id,simulation_reference,timestep,year,month,day,day_of_week,hour,minute,direct_solar_radiation,diffuse_solar_radiation,outdoor_air_temperature,average_indoor_air_temperature,occupant_count,cooling_load,heating_load,setpoint
"VT, Chittenden County",430942,,0,1,2020,1,1,3,1,0,0.0,0.0,-2.14,18.965318875429844,1.0,0.0,5034.304378855957,18.944444444444443
"VT, Chittenden County",430942,,0,2,2020,1,1,3,2,0,0.0,0.0,-2.92,18.948427991343326,1.0,0.0,5224.832558706346,18.944444444444443
"VT, Chittenden County",430942,,0,3,2020,1,1,3,3,0,0.0,0.0,-3.7,18.944855948329746,1.0,0.0,5479.0370055409585,18.944444444444443
"VT, Chittenden County",430942,,0,4,2020,1,1,3,4,0,0.0,0.0,-3.99,18.944469054204234,1.0,0.0,5657.95276020326,18.944444444444443
"VT, Chittenden County",430942,,0,5,2020,1,1,3,5,0,0.0,0.0,-3.62,19.032860507510073,1.0,0.0,5832.542032943172,19.055555555555557
"VT, Chittenden County",430942,,0,6,2020,1,1,3,6,0,0.0,0.0,-3.4,19.226395555033207,1.0,0.0,6069.975069277991,19.27777777777778
"VT, Chittenden County",430942,,0,7,2020,1,1,3,7,0,0.0,0.0,-4.01,19.566992288958254,1.0,0.0,6230.812267625729,19.61111111111111
"VT, Chittenden County",430942,,0,8,2020,1,1,3,8,0,0.0,0.0,-4.31,19.69773124375354,1.0,0.0,5781.341361680375,19.72222222222222
"VT, Chittenden County",430942,,0,9,2020,1,1,3,9,0,73.45,46.66,-3.61,19.76887126969501,1.0,0.0,6238.148048939054,19.777777777777775
"VT, Chittenden County",430942,,0,10,2020,1,1,3,10,0,102.02,43.75,-2.92,19.777176584589938,0.0,0.0,6070.682274908575,19.777777777777775
"VT, Chittenden County",430942,,0,11,2020,1,1,3,11,0,193.25,74.81,-2.23,19.77775138358356,0.0,0.0,5781.275123059749,19.777777777777775
"VT, Chittenden County",430942,,0,12,2020,1,1,3,12,0,62.94,59.0,-1.4,19.777764268363576,0.0,0.0,5746.80664635297,19.777777777777775
"VT, Chittenden County",430942,,0,13,2020,1,1,3,13,0,185.38,92.25,-0.63,19.77777362000495,0.0,0.0,5431.886608302488,19.777777777777775
"VT, Chittenden County",430942,,0,14,2020,1,1,3,14,0,190.49,92.15,-0.08,19.777777542139233,1.0,0.0,4965.049473801404,19.777777777777775
"VT, Chittenden County",430942,,0,15,2020,1,1,3,15,0,86.21,41.36,0.02,19.777777755934068,1.0,0.0,4790.399058821242,19.777777777777775
"VT, Chittenden County",430942,,0,16,2020,1,1,3,16,0,69.43,38.15,-0.56,19.827786023326723,1.0,0.0,5325.756699487011,19.833333333333332
"VT, Chittenden County",430942,,0,17,2020,1,1,3,17,0,0.0,0.0,-1.69,19.93951391560018,1.0,0.0,5301.487577854421,19.944444444444446
"VT, Chittenden County",430942,,0,18,2020,1,1,3,18,0,0.0,0.0,-1.96,20.050465859304374,1.0,0.0,5656.176314772398,20.055555555555554
"VT, Chittenden County",430942,,0,19,2020,1,1,3,19,0,0.0,0.0,-1.57,20.154254810989315,1.0,0.0,5781.803530028871,20.166666666666668
"VT, Chittenden County",430942,,0,20,2020,1,1,3,20,0,0.0,0.0,-1.07,20.165917193007704,1.0,0.0,5798.762366831335,20.166666666666668
"VT, Chittenden County",430942,,0,21,2020,1,1,3,21,0,0.0,0.0,-1.06,20.03305904495515,1.0,0.0,5888.1098430900565,20.0
"VT, Chittenden County",430942,,0,22,2020,1,1,3,22,0,0.0,0.0,-1.63,19.737946484970095,1.0,0.0,5727.003989694344,19.66666666666667
"VT, Chittenden County",430942,,0,23,2020,1,1,3,23,0,0.0,0.0,-2.83,19.305445950462666,1.0,0.0,5543.321363160087,19.27777777777778
"VT, Chittenden County",430942,,0,24,2020,1,1,3,24,0,0.0,0.0,-4.05,19.073167401456523,1.0,0.0,6420.599187119484,19.055555555555557
"VT, Chittenden County",430942,,0,25,2020,1,2,4,1,0,0.0,0.0,-4.15,18.95859086074154,1.0,0.0,6000.462217752954,18.944444444444443
"VT, Chittenden County",430942,,0,26,2020,1,2,4,2,0,0.0,0.0,-3.87,18.945380986363762,1.0,0.0,6104.7166115458,18.944444444444443
"VT, Chittenden County",430942,,0,27,2020,1,2,4,3,0,0.0,0.0,-3.36,18.944640373973797,1.0,0.0,6166.633173134294,18.944444444444443
"VT, Chittenden County",430942,,0,28,2020,1,2,4,4,0,0.0,0.0,-3.34,18.94448509037361,1.0,0.0,6125.479527355983,18.944444444444443
"VT, Chittenden County",430942,,0,29,2020,1,2,4,5,0,0.0,0.0,-4.02,19.042980652348053,1.0,0.0,6247.183753987583,19.055555555555557
"VT, Chittenden County",430942,,0,30,2020,1,2,4,6,0,0.0,0.0,-4.5,19.249961430241974,1.0,0.0,6559.262471778557,19.27777777777778
"VT, Chittenden County",430942,,0,31,2020,1,2,4,7,0,0.0,0.0,-5.03,19.56586683478851,1.0,0.0,7019.5796072373305,19.61111111111111
"VT, Chittenden County",430942,,0,32,2020,1,2,4,8,0,0.0,0.0,-5.36,19.7026064784206,1.0,0.0,7180.841503928936,19.72222222222222
"VT, Chittenden County",430942,,0,33,2020,1,2,4,9,0,10.61,37.85,-4.96,19.764475794411112,1.0,0.0,6619.601133760364,19.777777777777775
"VT, Chittenden County",430942,,0,34,2020,1,2,4,10,0,93.14,55.36,-3.13,19.777360691521213,1.0,0.0,5788.100535693586,19.777777777777775
"VT, Chittenden County",430942,,0,35,2020,1,2,4,11,0,75.98,93.57,-0.84,19.77777230415438,1.0,0.0,4901.8064000841705,19.777777777777775
"VT, Chittenden County",430942,,0,36,2020,1,2,4,12,0,90.25,113.98,0.11,19.777777725409514,1.0,0.0,4197.843919120127,19.77777777777777
"VT, Chittenden County",430942,,0,37,2020,1,2,4,13,0,121.22,90.28,0.59,19.777777777042772,1.0,0.0,4044.991905810647,19.77777777777777
"VT, Chittenden County",430942,,0,38,2020,1,2,4,14,0,76.73,68.64,0.9,19.77777777775451,1.0,0.0,3966.3231095815827,19.777777777777775
"VT, Chittenden County",430942,,0,39,2020,1,2,4,15,0,71.94,57.71,1.01,19.777777777775988,1.0,0.0,3845.5360967419974,19.777777777777775
"VT, Chittenden County",430942,,0,40,2020,1,2,4,16,0,18.91,34.95,0.86,19.82834672405952,1.0,0.0,4692.8598053245005,19.833333333333332
"VT, Chittenden County",430942,,0,41,2020,1,2,4,17,0,0.0,0.0,0.1,19.940080142155274,1.0,0.0,4680.093631673821,19.944444444444446
"VT, Chittenden County",430942,,0,42,2020,1,2,4,18,0,0.0,0.0,-0.45,20.05100568919253,1.0,0.0,5043.374807905217,20.055555555555554
"VT, Chittenden County",430942,,0,43,2020,1,2,4,19,0,0.0,0.0,-0.31,20.155337434613095,1.0,0.0,5205.373839212307,20.166666666666668
"VT, Chittenden County",430942,,0,44,2020,1,2,4,20,0,0.0,0.0,0.04,20.166064009675416,1.0,0.0,5263.818086872228,20.166666666666668
"VT, Chittenden County",430942,,0,45,2020,1,2,4,21,0,0.0,0.0,0.38,20.02988642898145,1.0,0.0,5064.366315592168,20.0
"VT, Chittenden County",430942,,0,46,2020,1,2,4,22,0,0.0,0.0,0.83,19.69724050086613,1.0,0.0,4573.864218775646,19.66666666666667
"VT, Chittenden County",430942,,0,47,2020,1,2,4,23,0,0.0,0.0,1.09,19.31186915414928,1.0,0.0,4329.920269680626,19.27777777777778
"VT, Chittenden County",430942,,0,48,2020,1,2,4,24,0,0.0,0.0,1.25,19.09681609052496,1.0,0.0,4907.729229407294,19.055555555555557
"VT, Chittenden County",430942,,0,49,2020,1,3,5,1,0,0.0,0.0,1.15,18.97000831994374,1.0,0.0,4440.875268530388,18.944444444444443
"VT, Chittenden County",430942,,0,50,2020,1,3,5,2,0,0.0,0.0,1.29,18.948867337213567,1.0,0.0,4610.515961948587,18.944444444444443
"VT, Chittenden County",430942,,0,51,2020,1,3,5,3,0,0.0,0.0,1.23,18.945219512906334,1.0,0.0,4730.604810145738,18.944444444444443
"VT, Chittenden County",430942,,0,52,2020,1,3,5,4,0,0.0,0.0,1.12,18.94458203875391,1.0,0.0,4841.383902462666,18.944444444444443
"VT, Chittenden County",430942,,0,53,2020,1,3,5,5,0,0.0,0.0,0.76,19.035364891505345,1.0,0.0,4980.917585530551,19.055555555555557
"VT, Chittenden County",430942,,0,54,2020,1,3,5,6,0,0.0,0.0,0.48,19.232282278763574,1.0,0.0,5187.49843614574,19.27777777777778
"VT, Chittenden County",430942,,0,55,2020,1,3,5,7,0,0.0,0.0,0.58,19.59713992426349,1.0,0.0,1827.641114794812,19.61111111111111
"VT, Chittenden County",430942,,0,56,2020,1,3,5,8,0,0.0,0.0,0.79,19.700843949910496,0.0,0.0,5452.897885411142,19.72222222222222
"VT, Chittenden County",430942,,0,57,2020,1,3,5,9,0,199.88,35.16,1.07,19.77124971569645,1.0,0.0,4573.476785462892,19.777777777777775
"VT, Chittenden County",430942,,0,58,2020,1,3,5,10,0,374.41,49.59,1.49,19.77758116175245,1.0,0.0,3820.756133343879,19.777777777777775
"VT, Chittenden County",430942,,0,59,2020,1,3,5,11,0,181.48,76.78,1.73,19.777773566675304,1.0,0.0,3608.776845369629,19.777777777777775
"VT, Chittenden County",430942,,0,60,2020,1,3,5,12,0,134.46,91.91,1.9,19.777777652437585,1.0,0.0,3636.780936495357,19.777777777777775
"VT, Chittenden County",430942,,0,61,2020,1,3,5,13,0,94.46,56.66,2.08,19.777777768296467,1.0,0.0,3709.4454903670467,19.777777777777775
"VT, Chittenden County",430942,,0,62,2020,1,3,5,14,0,146.66,80.94,2.22,19.777840444221816,1.0,0.0,3563.43154925973,19.777777777777775
"VT, Chittenden County",430942,,0,63,2020,1,3,5,15,0,121.88,26.16,2.17,19.77777978187902,1.0,0.0,3396.649156957105,19.777777777777775
"VT, Chittenden County",430942,,0,64,2020,1,3,5,16,0,80.51,27.96,1.74,19.83050128654891,1.0,0.0,4232.256661834215,19.833333333333332
"VT, Chittenden County",430942,,0,65,2020,1,3,5,17,0,0.0,0.0,1.26,19.94063819757712,1.0,0.0,4052.518672772569,19.944444444444446
"VT, Chittenden County",430942,,0,66,2020,1,3,5,18,0,0.0,0.0,0.94,20.05120667562449,1.0,0.0,4817.218299239422,20.055555555555554
"VT, Chittenden County",430942,,0,67,2020,1,3,5,19,0,0.0,0.0,0.59,20.161717084477445,1.0,0.0,3698.413445429548,20.166666666666668
"VT, Chittenden County",430942,,0,68,2020,1,3,5,20,0,0.0,0.0,0.48,20.166183795429788,1.0,0.0,5244.779147458427,20.166666666666668
"VT, Chittenden County",430942,,0,69,2020,1,3,5,21,0,0.0,0.0,0.36,20.015731630831958,1.0,0.0,5156.099765208461,20.0
"VT, Chittenden County",430942,,0,70,2020,1,3,5,22,0,0.0,0.0,0.19,19.726213679325095,1.0,0.0,4931.9981719738,19.66666666666667
"VT, Chittenden County",430942,,0,71,2020,1,3,5,23,0,0.0,0.0,-0.15,19.316687751098005,1.0,0.0,4710.555558696992,19.27777777777778
"VT, Chittenden County",430942,,0,72,2020,1,3,5,24,0,0.0,0.0,-0.6,19.081007368300938,1.0,0.0,5264.368992811978,19.055555555555557
"VT, Chittenden County",430942,,0,73,2020,1,4,6,1,0,0.0,0.0,-1.12,18.95199530379503,1.0,0.0,4827.968571679144,18.944444444444443
"VT, Chittenden County",430942,,0,74,2020,1,4,6,2,0,0.0,0.0,-1.88,18.944857351168796,1.0,0.0,5129.025041966095,18.944444444444443
"VT, Chittenden County",430942,,0,75,2020,1,4,6,3,0,0.0,0.0,-2.63,18.944405453826594,1.0,0.0,5481.55433056547,18.944444444444443
"VT, Chittenden County",430942,,0,76,2020,1,4,6,4,0,0.0,0.0,-3.26,18.944360789932205,1.0,0.0,5713.383681339348,18.944444444444443
"VT, Chittenden County",430942,,0,77,2020,1,4,6,5,0,0.0,0.0,-4.49,19.047751182556805,1.0,0.0,6178.977208955137,19.055555555555557
"VT, Chittenden County",430942,,0,78,2020,1,4,6,6,0,0.0,0.0,-5.74,19.26045010921543,1.0,0.0,6733.033723114207,19.27777777777778
"VT, Chittenden County",430942,,0,79,2020,1,4,6,7,0,0.0,0.0,-5.8,19.56675215675224,1.0,0.0,7121.126473303768,19.61111111111111
"VT, Chittenden County",430942,,0,80,2020,1,4,6,8,0,0.0,0.0,-5.66,19.693296900556582,0.0,0.0,7253.326203482572,19.72222222222222
"VT, Chittenden County",430942,,0,81,2020,1,4,6,9,0,10.19,40.8,-5.15,19.759027253554457,1.0,0.0,6962.961007973749,19.777777777777775
"VT, Chittenden County",430942,,0,82,2020,1,4,6,10,0,34.29,34.18,-4.02,19.776474807291414,1.0,0.0,6425.935304675696,19.777777777777775
"VT, Chittenden County",430942,,0,83,2020,1,4,6,11,0,45.78,66.15,-3.1,19.777736034401848,1.0,0.0,5918.2986737030915,19.777777777777775
"VT, Chittenden County",430942,,0,84,2020,1,4,6,12,0,55.49,83.93,-2.82,19.777742083636962,1.0,0.0,5649.283410711008,19.777777777777775
"VT, Chittenden County",430942,,0,85,2020,1,4,6,13,0,56.88,99.34,-2.3,19.777736173894827,1.0,0.0,5423.329041072205,19.777777777777775
"VT, Chittenden County",430942,,0,86,2020,1,4,6,14,0,58.62,64.8,-2.18,19.77777526096215,1.0,0.0,5364.00876350869,19.777777777777775
"VT, Chittenden County",430942,,0,87,2020,1,4,6,15,0,53.21,44.15,-2.24,19.77777774879188,1.0,0.0,5359.891970026472,19.777777777777775
"VT, Chittenden County",430942,,0,88,2020,1,4,6,16,0,16.44,35.77,-2.62,19.82711693729978,1.0,0.0,6151.32542113383,19.833333333333332
"VT, Chittenden County",430942,,0,89,2020,1,4,6,17,0,0.0,0.0,-3.31,19.936574595097994,1.0,0.0,5928.161423342808,19.944444444444446
"VT, Chittenden County",430942,,0,90,2020,1,4,6,18,0,0.0,0.0,-3.74,20.04989920855244,1.0,0.0,6285.708926954985,20.055555555555554
"VT, Chittenden County",430942,,0,91,2020,1,4,6,19,0,0.0,0.0,-4.07,20.15809330377523,0.0,0.0,6675.424643898963,20.166666666666668
"VT, Chittenden County",430942,,0,92,2020,1,4,6,20,0,0.0,0.0,-4.29,20.165932890159198,0.0,0.0,6830.403278541384,20.166666666666668
"VT, Chittenden County",430942,,0,93,2020,1,4,6,21,0,0.0,0.0,-4.53,20.018908806750016,1.0,0.0,6543.28954825984,20.0
"VT, Chittenden County",430942,,0,94,2020,1,4,6,22,0,0.0,0.0,-4.81,19.70543892648925,1.0,0.0,6310.328222307271,19.66666666666667
"VT, Chittenden County",430942,,0,95,2020,1,4,6,23,0,0.0,0.0,-5.05,19.324513104235,1.0,0.0,6222.783518244611,19.27777777777778
"VT, Chittenden County",430942,,0,96,2020,1,4,6,24,0,0.0,0.0,-5.75,19.087970045051023,1.0,0.0,6960.600387315287,19.055555555555557
"VT, Chittenden County",430942,,0,97,2020,1,5,7,1,0,0.0,0.0,-6.45,18.96102611307216,1.0,0.0,6559.977108768225,18.944444444444443
"VT, Chittenden County",430942,,0,98,2020,1,5,7,2,0,0.0,0.0,-6.99,18.946229029403554,1.0,0.0,6924.040885145704,18.944444444444443
"VT, Chittenden County",430942,,0,99,2020,1,5,7,3,0,0.0,0.0,-8.03,18.944586090013388,1.0,0.0,7364.241586742275,18.944444444444443
"VT, Chittenden County",430942,,0,100,2020,1,5,7,4,0,0.0,0.0,-9.3,18.944452532624574,1.0,0.0,7849.903255583619,18.944444444444443
"VT, Chittenden County",430942,,0,101,2020,1,5,7,5,0,0.0,0.0,-10.18,19.045732871162198,1.0,0.0,8338.743531877273,19.055555555555557
"VT, Chittenden County",430942,,0,102,2020,1,5,7,6,0,0.0,0.0,-10.44,19.256010577055786,1.0,0.0,8831.836891737372,19.27777777777778
"VT, Chittenden County",430942,,0,103,2020,1,5,7,7,0,0.0,0.0,-10.08,19.55633457576748,0.0,0.0,9313.282672091009,19.61111111111111
"VT, Chittenden County",430942,,0,104,2020,1,5,7,8,0,0.0,0.0,-9.72,19.68726038862724,1.0,0.0,9212.273355529935,19.72222222222222
"VT, Chittenden County",430942,,0,105,2020,1,5,7,9,0,117.64,58.2,-9.6,19.76525954799438,1.0,0.0,8416.672522534402,19.777777777777775
"VT, Chittenden County",430942,,0,106,2020,1,5,7,10,0,223.62,90.04,-8.56,19.777275907614595,1.0,0.0,7630.06058143489,19.777777777777775
"VT, Chittenden County",430942,,0,107,2020,1,5,7,11,0,289.73,113.11,-8.04,19.777762874446136,1.0,0.0,7245.6972795803285,19.77777777777778
"VT, Chittenden County",430942,,0,108,2020,1,5,7,12,0,235.27,136.89,-7.77,19.777777203514695,1.0,0.0,7142.165899971987,19.777777777777775
"VT, Chittenden County",430942,,0,109,2020,1,5,7,13,0,300.86,175.84,-7.52,19.777715714618285,1.0,0.0,6957.875083698734,19.777777777777775
"VT, Chittenden County",430942,,0,110,2020,1,5,7,14,0,344.77,147.48,-7.51,19.777773365147752,1.0,0.0,6482.15423065838,19.777777777777775
"VT, Chittenden County",430942,,0,111,2020,1,5,7,15,0,256.98,72.26,-7.77,19.7777777026797,1.0,0.0,6452.97070938307,19.777777777777775
"VT, Chittenden County",430942,,0,112,2020,1,5,7,16,0,120.52,51.59,-9.04,19.830202056902955,1.0,0.0,7478.610671218463,19.833333333333332
"VT, Chittenden County",430942,,0,113,2020,1,5,7,17,0,0.0,0.0,-11.88,19.942332133107975,1.0,0.0,8154.505687054857,19.944444444444443
"VT, Chittenden County",430942,,0,114,2020,1,5,7,18,0,0.0,0.0,-13.75,20.053581827119633,1.0,0.0,9364.910507114735,20.05555555555556
"VT, Chittenden County",430942,,0,115,2020,1,5,7,19,0,0.0,0.0,-14.94,20.163698268707584,1.0,0.0,10101.674019836835,20.166666666666668
"VT, Chittenden County",430942,,0,116,2020,1,5,7,20,0,0.0,0.0,-15.78,20.16654429897823,1.0,0.0,10509.65173704828,20.166666666666668
"VT, Chittenden County",430942,,0,117,2020,1,5,7,21,0,0.0,0.0,-16.13,20.0120588673317,1.0,0.0,10556.078287287344,20.0
"VT, Chittenden County",430942,,0,118,2020,1,5,7,22,0,0.0,0.0,-16.04,19.69318384556992,1.0,0.0,7720.737084389488,19.66666666666667
"VT, Chittenden County",430942,,0,119,2020,1,5,7,23,0,0.0,0.0,-15.74,19.343241923620578,1.0,0.0,9977.984145266299,19.27777777777778
"VT, Chittenden County",430942,,0,120,2020,1,5,7,24,0,0.0,0.0,-15.57,19.10319904227898,1.0,0.0,10695.599545497436,19.055555555555557
"VT, Chittenden County",430942,,0,121,2020,1,6,1,1,0,0.0,0.0,-15.88,18.96928633605763,1.0,0.0,9929.575223501086,18.944444444444443
"VT, Chittenden County",430942,,0,122,2020,1,6,1,2,0,0.0,0.0,-17.02,18.948150084656753,1.0,0.0,10478.472493257814,18.944444444444443
"VT, Chittenden County",430942,,0,123,2020,1,6,1,3,0,0.0,0.0,-18.16,18.944856268068357,1.0,0.0,11144.244711772932,18.944444444444443
"VT, Chittenden County",430942,,0,124,2020,1,6,1,4,0,0.0,0.0,-18.0,18.944516983008143,1.0,0.0,11356.426253992924,18.944444444444443
"VT, Chittenden County",430942,,0,125,2020,1,6,1,5,0,0.0,0.0,-17.04,19.022284252530135,1.0,0.0,11306.82292292806,19.055555555555557
"VT, Chittenden County",430942,,0,126,2020,1,6,1,6,0,0.0,0.0,-16.11,19.232795743555222,1.0,0.0,11326.086682090707,19.27777777777778
"VT, Chittenden County",430942,,0,127,2020,1,6,1,7,0,0.0,0.0,-15.2,19.568324509142393,1.0,0.0,11407.344836412129,19.611111111111107
"VT, Chittenden County",430942,,0,128,2020,1,6,1,8,0,0.0,0.0,-14.35,19.705050701737903,0.0,0.0,11305.254786970025,19.72222222222222
"VT, Chittenden County",430942,,0,129,2020,1,6,1,9,0,11.18,56.19,-13.19,19.77397904131773,1.0,0.0,10523.28937694354,19.777777777777775
"VT, Chittenden County",430942,,0,130,2020,1,6,1,10,0,321.37,90.84,-11.86,19.777689447923752,1.0,0.0,9196.715219573158,19.777777777777775
"VT, Chittenden County",430942,,0,131,2020,1,6,1,11,0,271.76,147.47,-10.34,19.777776164256768,0.0,0.0,8478.7886011323,19.77777777777777
"VT, Chittenden County",430942,,0,132,2020,1,6,1,12,0,243.44,178.67,-8.49,19.777777754378395,0.0,0.0,7894.065824280178,19.777777777777775
"VT, Chittenden County",430942,,0,133,2020,1,6,1,13,0,104.37,136.86,-6.73,19.777777777324197,0.0,0.0,7369.990780135821,19.777777777777775
"VT, Chittenden County",430942,,0,134,2020,1,6,1,14,0,84.18,75.82,-5.61,19.77777777776094,0.0,0.0,6933.706401474367,19.777777777777775
"VT, Chittenden County",430942,,0,135,2020,1,6,1,15,0,244.76,88.88,-5.08,19.777793879980916,0.0,0.0,6015.505746451489,19.777777777777775
"VT, Chittenden County",430942,,0,136,2020,1,6,1,16,0,20.43,52.56,-5.12,19.82651704240601,0.0,0.0,6867.36823920524,19.833333333333332
"VT, Chittenden County",430942,,0,137,2020,1,6,1,17,0,0.0,0.0,-6.01,19.938066384823546,0.0,0.0,7214.956179697421,19.944444444444446
"VT, Chittenden County",430942,,0,138,2020,1,6,1,18,0,0.0,0.0,-7.5,20.051821402828388,1.0,0.0,7734.072054664918,20.055555555555554
"VT, Chittenden County",430942,,0,139,2020,1,6,1,19,0,0.0,0.0,-8.37,20.161750640596942,1.0,0.0,8066.806520377095,20.16666666666667
"VT, Chittenden County",430942,,0,140,2020,1,6,1,20,0,0.0,0.0,-8.89,20.166379175129546,1.0,0.0,8183.762988769966,20.166666666666668
"VT, Chittenden County",430942,,0,141,2020,1,6,1,21,0,0.0,0.0,-8.08,20.022018537996278,1.0,0.0,7923.5775969352835,20.0
"VT, Chittenden County",430942,,0,142,2020,1,6,1,22,0,0.0,0.0,-7.42,19.693734198235656,1.0,0.0,7382.511317949248,19.66666666666667
"VT, Chittenden County",430942,,0,143,2020,1,6,1,23,0,0.0,0.0,-7.65,19.328529498557465,1.0,0.0,7232.646387537818,19.27777777777778
"VT, Chittenden County",430942,,0,144,2020,1,6,1,24,0,0.0,0.0,-7.19,19.112711420500318,1.0,0.0,7823.133145332362,19.055555555555557
"VT, Chittenden County",430942,,0,145,2020,1,7,2,1,0,0.0,0.0,-6.2,18.95689022342201,1.0,0.0,6970.09354676841,18.944444444444443
"VT, Chittenden County",430942,,0,146,2020,1,7,2,2,0,0.0,0.0,-4.99,18.945103270563273,1.0,0.0,7302.059089115254,18.944444444444443
"VT, Chittenden County",430942,,0,147,2020,1,7,2,3,0,0.0,0.0,-5.59,18.94444721324294,1.0,0.0,7663.155562929715,18.944444444444443
"VT, Chittenden County",430942,,0,148,2020,1,7,2,4,0,0.0,0.0,-6.53,18.944444811849195,1.0,0.0,7866.661015813574,18.944444444444443
"VT, Chittenden County",430942,,0,149,2020,1,7,2,5,0,0.0,0.0,-7.32,19.040280097948,0.0,0.0,8133.787719959497,19.055555555555557
"VT, Chittenden County",430942,,0,150,2020,1,7,2,6,0,0.0,0.0,-8.27,19.256361551315575,0.0,0.0,8611.93407182975,19.27777777777778
"VT, Chittenden County",430942,,0,151,2020,1,7,2,7,0,0.0,0.0,-9.04,19.577337515633147,0.0,0.0,9154.949486539695,19.611111111111107
"VT, Chittenden County",430942,,0,152,2020,1,7,2,8,0,0.0,0.0,-9.24,19.70847531839437,0.0,0.0,9284.049331443677,19.72222222222222
"VT, Chittenden County",430942,,0,153,2020,1,7,2,9,0,455.9,41.33,-9.34,19.768779751795407,0.0,0.0,7926.155192442882,19.777777777777775
"VT, Chittenden County",430942,,0,154,2020,1,7,2,10,0,594.35,71.23,-7.99,19.77753880469264,0.0,0.0,6464.321693430122,19.77777777777778
"VT, Chittenden County",430942,,0,155,2020,1,7,2,11,0,597.44,122.09,-5.78,19.777775580287194,0.0,0.0,5646.670015166283,19.77777777777777
"VT, Chittenden County",430942,,0,156,2020,1,7,2,12,0,619.2,117.18,-4.2,19.777777763014296,0.0,0.0,5418.2834690433565,19.777777777777768
"VT, Chittenden County",430942,,0,157,2020,1,7,2,13,0,633.55,132.02,-3.05,19.777777777602388,0.0,0.0,5240.018724336439,19.77777777777777
"VT, Chittenden County",430942,,0,158,2020,1,7,2,14,0,608.95,107.59,-2.46,19.777777777774965,0.0,0.0,4723.130757824782,19.77777777777777
"VT, Chittenden County",430942,,0,159,2020,1,7,2,15,0,338.36,117.82,-2.46,19.777777777777544,0.0,0.0,4137.6427946797885,19.777777777777775
"VT, Chittenden County",430942,,0,160,2020,1,7,2,16,0,12.54,67.58,-2.84,19.831039666667408,1.0,0.0,5088.175043168615,19.833333333333332
"VT, Chittenden County",430942,,0,161,2020,1,7,2,17,0,0.0,0.0,-4.01,19.942685062603697,1.0,0.0,5450.577420770444,19.944444444444446
"VT, Chittenden County",430942,,0,162,2020,1,7,2,18,0,0.0,0.0,-4.87,20.053628421274833,1.0,0.0,6203.149167928461,20.055555555555554
"VT, Chittenden County",430942,,0,163,2020,1,7,2,19,0,0.0,0.0,-5.67,20.16409658197341,1.0,0.0,6838.880337602963,20.16666666666666
"VT, Chittenden County",430942,,0,164,2020,1,7,2,20,0,0.0,0.0,-5.83,20.166568864437025,1.0,0.0,7129.789694138174,20.16666666666667
"VT, Chittenden County",430942,,0,165,2020,1,7,2,21,0,0.0,0.0,-5.66,20.01243621222457,1.0,0.0,7062.802349011289,20.0
"VT, Chittenden County",430942,,0,166,2020,1,7,2,22,0,0.0,0.0,-5.42,19.70683448349003,1.0,0.0,6790.440620663925,19.66666666666667
"VT, Chittenden County",430942,,0,167,2020,1,7,2,23,0,0.0,0.0,-5.2,19.32577686472367,1.0,0.0,6462.987203274033,19.27777777777778
"VT, Chittenden County",430942,,0,168,2020,1,7,2,24,0,0.0,0.0,-5.06,19.109408115243816,1.0,0.0,7167.69425886702,19.055555555555557
"VT, Chittenden County",430942,,0,169,2020,1,8,3,1,0,0.0,0.0,-5.05,18.979681616126225,1.0,0.0,6512.9436157548935,18.944444444444443
"VT, Chittenden County",430942,,0,170,2020,1,8,3,2,0,0.0,0.0,-5.1,18.952110681868668,1.0,0.0,6657.271579991336,18.944444444444443
"VT, Chittenden County",430942,,0,171,2020,1,8,3,3,0,0.0,0.0,-5.03,18.946130346218172,1.0,0.0,6798.065249901333,18.944444444444443
"VT, Chittenden County",430942,,0,172,2020,1,8,3,4,0,0.0,0.0,-4.84,18.944815432353685,1.0,0.0,6837.751438564165,18.944444444444443
"VT, Chittenden County",430942,,0,173,2020,1,8,3,5,0,0.0,0.0,-4.72,19.0307728712251,1.0,0.0,6976.312766072927,19.055555555555557
"VT, Chittenden County",430942,,0,174,2020,1,8,3,6,0,0.0,0.0,-4.58,19.2214594788609,1.0,0.0,7154.072414787112,19.27777777777778
"VT, Chittenden County",430942,,0,175,2020,1,8,3,7,0,0.0,0.0,-4.43,19.52026439170018,1.0,0.0,7387.361666129405,19.61111111111111
"VT, Chittenden County",430942,,0,176,2020,1,8,3,8,0,0.0,0.0,-4.28,19.690338875828974,1.0,0.0,4637.359190638886,19.72222222222222
"VT, Chittenden County",430942,,0,177,2020,1,8,3,9,0,8.45,49.34,-3.54,19.771389331492657,1.0,0.0,6895.188814234975,19.777777777777775
"VT, Chittenden County",430942,,0,178,2020,1,8,3,10,0,68.74,86.74,-2.1,19.77761668408058,1.0,0.0,6182.366704034453,19.77777777777778
"VT, Chittenden County",430942,,0,179,2020,1,8,3,11,0,107.66,129.94,-1.27,19.777809897585993,1.0,0.0,5744.193006657858,19.77777777777778
"VT, Chittenden County",430942,,0,180,2020,1,8,3,12,0,80.18,131.84,-1.22,19.777778775854024,1.0,0.0,5679.348362046348,19.777777777777775
