resstock_county_id,resstock_building_id,ecobee_building_id,simulation_reference,timestep,year,month,day,day_of_week,hour,minute,direct_solar_radiation,diffuse_solar_radiation,outdoor_air_temperature,average_indoor_air_temperature,occupant_count,cooling_load,heating_load,setpoint
"VT, Chittenden County",199613,,2,1,2020,1,1,1,1,0,0.0,0.0,-2.14,19.466351992965066,2.0,0.0,3.316291814465285,18.944444444444443
"VT, Chittenden County",199613,,2,2,2020,1,1,1,2,0,0.0,0.0,-2.92,19.450413090800502,2.0,0.0,3.7696654131704657,18.944444444444443
"VT, Chittenden County",199613,,2,3,2020,1,1,1,3,0,0.0,0.0,-3.7,19.411627896541038,2.0,0.0,4.174508058174719,18.944444444444443
"VT, Chittenden County",199613,,2,4,2020,1,1,1,4,0,0.0,0.0,-3.99,19.395532341969794,2.0,0.0,4.417608020920809,18.944444444444443
"VT, Chittenden County",199613,,2,5,2020,1,1,1,5,0,0.0,0.0,-3.62,19.488607995489716,2.0,0.0,4.7566946193200055,19.055555555555557
"VT, Chittenden County",199613,,2,6,2020,1,1,1,6,0,0.0,0.0,-3.4,19.69667670951922,2.0,0.0,5.257969117088215,19.27777777777778
"VT, Chittenden County",199613,,2,7,2020,1,1,1,7,0,0.0,0.0,-4.01,20.016630923293288,2.0,0.0,5.9016052525873866,19.61111111111111
"VT, Chittenden County",199613,,2,8,2020,1,1,1,8,0,0.0,0.0,-4.31,20.111667108629057,2.0,0.0,5.930696938694229,19.72222222222222
"VT, Chittenden County",199613,,2,9,2020,1,1,1,9,0,73.45,46.66,-3.61,20.188589046887685,2.0,0.0,5.287103409931537,19.777777777777775
"VT, Chittenden County",199613,,2,10,2020,1,1,1,10,0,102.02,43.75,-2.92,20.16561826897931,1.0,0.0,5.058025894672998,19.777777777777775
"VT, Chittenden County",199613,,2,11,2020,1,1,1,11,0,193.25,74.81,-2.23,20.15224841630743,1.0,0.0,4.795176624079664,19.777777777777775
"VT, Chittenden County",199613,,2,12,2020,1,1,1,12,0,62.94,59.0,-1.4,20.127402598442973,2.0,0.0,5.92780660973414,19.777777777777775
"VT, Chittenden County",199613,,2,13,2020,1,1,1,13,0,185.38,92.25,-0.63,20.12112077795947,1.0,0.0,4.19173448647188,19.777777777777775
"VT, Chittenden County",199613,,2,14,2020,1,1,1,14,0,190.49,92.15,-0.08,20.104907219283092,1.0,0.0,4.327483717251904,19.777777777777775
"VT, Chittenden County",199613,,2,15,2020,1,1,1,15,0,86.21,41.36,0.02,20.096544592297086,1.0,0.0,3.9350081479083787,19.777777777777775
"VT, Chittenden County",199613,,2,16,2020,1,1,1,16,0,69.43,38.15,-0.56,20.135576235812927,1.0,0.0,4.044648474696492,19.833333333333332
"VT, Chittenden County",199613,,2,17,2020,1,1,1,17,0,0.0,0.0,-1.69,20.238940339987735,1.0,0.0,4.229662941641356,19.944444444444446
"VT, Chittenden County",199613,,2,18,2020,1,1,1,18,0,0.0,0.0,-1.96,20.342210894818642,2.0,0.0,4.169368083682823,20.055555555555554
"VT, Chittenden County",199613,,2,19,2020,1,1,1,19,0,0.0,0.0,-1.57,20.440214389437678,2.0,0.0,4.116938021772392,20.166666666666668
"VT, Chittenden County",199613,,2,20,2020,1,1,1,20,0,0.0,0.0,-1.07,20.455468846920393,2.0,0.0,4.028248629230001,20.166666666666668
"VT, Chittenden County",199613,,2,21,2020,1,1,1,21,0,0.0,0.0,-1.06,20.2747942009021,2.0,0.0,4.010851399283448,20.0
"VT, Chittenden County",199613,,2,22,2020,1,1,1,22,0,0.0,0.0,-1.63,19.950554178206374,2.0,0.0,3.7031660878446746,19.66666666666667
"VT, Chittenden County",199613,,2,23,2020,1,1,1,23,0,0.0,0.0,-2.83,19.526992657907055,2.0,0.0,3.3971243415059162,19.27777777777778
"VT, Chittenden County",199613,,2,24,2020,1,1,1,24,0,0.0,0.0,-4.05,19.270128286438062,2.0,0.0,3.608344583706896,19.055555555555557
"VT, Chittenden County",199613,,2,25,2020,1,2,2,1,0,0.0,0.0,-4.15,19.157542687092608,2.0,0.0,3.879041584246934,18.944444444444443
"VT, Chittenden County",199613,,2,26,2020,1,2,2,2,0,0.0,0.0,-3.87,19.13427375105769,2.0,0.0,4.308823124681621,18.944444444444443
"VT, Chittenden County",199613,,2,27,2020,1,2,2,3,0,0.0,0.0,-3.36,19.121992803821428,2.0,0.0,4.506014692883816,18.944444444444443
"VT, Chittenden County",199613,,2,28,2020,1,2,2,4,0,0.0,0.0,-3.34,19.117809541825178,2.0,0.0,4.658935124791038,18.944444444444443
"VT, Chittenden County",199613,,2,29,2020,1,2,2,5,0,0.0,0.0,-4.02,19.222355964356204,2.0,0.0,5.12351920234789,19.055555555555557
"VT, Chittenden County",199613,,2,30,2020,1,2,2,6,0,0.0,0.0,-4.5,19.428746258230767,2.0,0.0,5.731158554981422,19.27777777777778
"VT, Chittenden County",199613,,2,31,2020,1,2,2,7,0,0.0,0.0,-5.03,19.779385110312948,2.0,0.0,6.494497901001108,19.61111111111111
"VT, Chittenden County",199613,,2,32,2020,1,2,2,8,0,0.0,0.0,-5.36,19.910915818891468,2.0,0.0,5.99411521167502,19.72222222222222
"VT, Chittenden County",199613,,2,33,2020,1,2,2,9,0,10.61,37.85,-4.96,19.956973492239122,2.0,0.0,6.185008920927794,19.777777777777775
"VT, Chittenden County",199613,,2,34,2020,1,2,2,10,0,93.14,55.36,-3.13,19.950216569453396,2.0,0.0,5.324488023417898,19.777777777777775
"VT, Chittenden County",199613,,2,35,2020,1,2,2,11,0,75.98,93.57,-0.84,19.945514131488572,2.0,0.0,4.332547302255469,19.777777777777775
"VT, Chittenden County",199613,,2,36,2020,1,2,2,12,0,90.25,113.98,0.11,19.93457653859838,2.0,0.0,5.450012153802894,19.777777777777775
"VT, Chittenden County",199613,,2,37,2020,1,2,2,13,0,121.22,90.28,0.59,19.932338834841836,2.0,0.0,3.795592089160066,19.777777777777775
"VT, Chittenden County",199613,,2,38,2020,1,2,2,14,0,76.73,68.64,0.9,19.9261778283155,2.0,0.0,3.3260038823186733,19.777777777777775
"VT, Chittenden County",199613,,2,39,2020,1,2,2,15,0,71.94,57.71,1.01,19.920816602339737,2.0,0.0,3.3804048806063434,19.777777777777775
"VT, Chittenden County",199613,,2,40,2020,1,2,2,16,0,18.91,34.95,0.86,19.968178623979675,2.0,0.0,3.466199354466611,19.833333333333332
"VT, Chittenden County",199613,,2,41,2020,1,2,2,17,0,0.0,0.0,0.1,20.077124355422463,2.0,0.0,3.7573129607128903,19.944444444444446
"VT, Chittenden County",199613,,2,42,2020,1,2,2,18,0,0.0,0.0,-0.45,20.1882473182698,2.0,0.0,3.1476602953367836,20.055555555555554
"VT, Chittenden County",199613,,2,43,2020,1,2,2,19,0,0.0,0.0,-0.31,20.288982647822028,2.0,0.0,3.7396573534095876,20.166666666666668
"VT, Chittenden County",199613,,2,44,2020,1,2,2,20,0,0.0,0.0,0.04,20.309242133329466,1.0,0.0,3.9980503833565377,20.166666666666668
"VT, Chittenden County",199613,,2,45,2020,1,2,2,21,0,0.0,0.0,0.38,20.139642584970208,2.0,0.0,3.3915334198465423,20.0
"VT, Chittenden County",199613,,2,46,2020,1,2,2,22,0,0.0,0.0,0.83,19.799135453687192,2.0,0.0,2.7736053698361065,19.66666666666667
"VT, Chittenden County",199613,,2,47,2020,1,2,2,23,0,0.0,0.0,1.09,19.388725195014118,2.0,0.0,2.488794665327562,19.27777777777778
"VT, Chittenden County",199613,,2,48,2020,1,2,2,24,0,0.0,0.0,1.25,19.148516753298427,2.0,0.0,2.5780483994732926,19.055555555555557
"VT, Chittenden County",199613,,2,49,2020,1,3,3,1,0,0.0,0.0,1.15,19.02087230338108,2.0,0.0,2.8090214651499266,18.944444444444443
"VT, Chittenden County",199613,,2,50,2020,1,3,3,2,0,0.0,0.0,1.29,19.021457268037246,2.0,0.0,3.125932452331435,18.944444444444443
"VT, Chittenden County",199613,,2,51,2020,1,3,3,3,0,0.0,0.0,1.23,19.021535351089423,2.0,0.0,3.347051988039159,18.944444444444443
"VT, Chittenden County",199613,,2,52,2020,1,3,3,4,0,0.0,0.0,1.12,19.019063441701352,2.0,0.0,3.5282121863882714,18.944444444444443
"VT, Chittenden County",199613,,2,53,2020,1,3,3,5,0,0.0,0.0,0.76,19.121376083472043,2.0,0.0,3.8739708317224832,19.055555555555557
"VT, Chittenden County",199613,,2,54,2020,1,3,3,6,0,0.0,0.0,0.48,19.347998588537138,2.0,0.0,4.408214805941984,19.27777777777778
"VT, Chittenden County",199613,,2,55,2020,1,3,3,7,0,0.0,0.0,0.58,19.663218975342563,2.0,0.0,4.973855859535568,19.61111111111111
"VT, Chittenden County",199613,,2,56,2020,1,3,3,8,0,0.0,0.0,0.79,19.79572106407343,2.0,0.0,4.760389758761273,19.72222222222222
"VT, Chittenden County",199613,,2,57,2020,1,3,3,9,0,199.88,35.16,1.07,19.85689848224361,2.0,0.0,4.186235041015232,19.777777777777775
"VT, Chittenden County",199613,,2,58,2020,1,3,3,10,0,374.41,49.59,1.49,19.858901407293917,2.0,0.0,3.5649152710250855,19.777777777777775
"VT, Chittenden County",199613,,2,59,2020,1,3,3,11,0,181.48,76.78,1.73,19.859153986213457,2.0,0.0,3.1787291848742143,19.777777777777775
"VT, Chittenden County",199613,,2,60,2020,1,3,3,12,0,134.46,91.91,1.9,19.853126112656934,1.0,0.0,4.69703772607557,19.777777777777775
"VT, Chittenden County",199613,,2,61,2020,1,3,3,13,0,94.46,56.66,2.08,19.852104832251705,2.0,0.0,3.121105830502718,19.777777777777775
"VT, Chittenden County",199613,,2,62,2020,1,3,3,14,0,146.66,80.94,2.22,19.848800752830527,2.0,0.0,2.8948655057194084,19.777777777777775
"VT, Chittenden County",199613,,2,63,2020,1,3,3,15,0,121.88,26.16,2.17,19.84601414054635,2.0,0.0,2.8315537057178224,19.777777777777775
"VT, Chittenden County",199613,,2,64,2020,1,3,3,16,0,80.51,27.96,1.74,19.898261256050993,2.0,0.0,2.8700384423387075,19.833333333333332
"VT, Chittenden County",199613,,2,65,2020,1,3,3,17,0,0.0,0.0,1.26,20.006770176125904,2.0,0.0,3.159872954961502,19.944444444444446
