Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating)
1,1,1,0,21.21731468,,19.9604764,0.55537221,0,0,10.1926757,0,2,21.05555556,2
1,2,1,0,21.20929461,,19.97096845,0.503365077,1.11749611,0,10.67794041,0,2,21.05555556,2
1,3,1,0,21.2378633,,19.86914518,0.426553814,0,0,11.5120915,0,2,21.11111111,2
1,4,1,0,21.23497559,,19.72610734,0.402577104,0,0,11.84803825,0,2,21.11111111,2
1,5,1,0,21.22408751,,19.60815415,0.473488263,0,0,11.77996998,0,2,21.11111111,2
1,6,1,0,21.32717528,,19.3915055,0.560825189,0,0,12.02276395,0,2,21.22222222,2
1,7,1,0,21.53852971,,19.0914529,0.576528257,0,0,12.93497421,0,1,21.44444444,2
1,8,1,0,21.60914545,,18.91704879,0.928593937,3.010510368,0,12.08290763,0,1,21.5,2
1,9,1,0,21.48966661,,18.99182519,1.255467051,0,0,12.61529154,0,1,21.38888889,2
1,10,1,0,21.36498812,,19.12676563,1.322542633,0,0,12.21614855,0,0,21.27777778,2
1,11,1,0,21.41092884,,19.07675775,1.367734512,0,0,12.06014651,0,0,21.33333333,2
1,12,1,0,21.40261313,,19.13336406,1.32092997,1.498395608,0,11.73833419,0,0,21.33333333,2
1,13,1,0,21.39989149,,19.2806307,1.316516003,0,0,10.99330495,0,0,21.33333333,2
1,14,1,0,21.39502175,,19.40351153,1.082436307,0,0,10.6233709,0,0,21.33333333,2
1,15,1,0,21.39140638,,19.62388525,1.215729766,0,0,10.05658521,0,1,21.33333333,2
1,16,1,0,21.38803261,,19.70134434,0.854440229,0,0,10.27606086,0,0,21.33333333,2
1,17,1,0,21.49696677,,19.61824733,0.973179047,0,0,10.99916312,0,1,21.44444444,2
1,18,1,0,21.60605594,,19.50317476,0.570933739,0.499462012,0,11.66698563,0,0,21.55555556,2
1,19,1,0,21.65913849,,19.48265238,0.922545755,0,0,11.41281085,0,1,21.61111111,2
1,20,1,0,21.66240298,,19.56014526,0.847365276,0.499465115,0,11.31383669,0,1,21.61111111,2
1,21,1,0,21.66043034,,19.65277899,0.742249973,0,0,11.55075639,0,1,21.61111111,2
1,22,1,0,21.60045512,,19.77334899,0.670484106,0,0,11.75688174,0,1,21.55555556,2
1,23,1,0,21.42761401,,19.95511726,0.619508049,2.497324847,0,11.70181786,0,2,21.38888889,2
1,24,1,0,21.1975151,,20.13816382,0.520835171,0,0,12.06931133,0,2,21.16666667,2
1,1,2,0,21.08638173,,20.18746606,0.47777346,0,0,12.17948599,0,2,21.05555556,2
1,2,2,0,21.07276823,,20.06281726,0.398277111,0,0,12.47066212,0,2,21.05555556,2
1,3,2,0,21.12412631,,19.86353156,0.426553814,0,0,12.28122588,0,2,21.11111111,2
1,4,2,0,21.12774072,,19.73822035,0.402577104,0,0,12.15591806,0,2,21.11111111,2
1,5,2,0,21.12714144,,19.68423354,0.431920524,0,0,12.34410788,0,2,21.11111111,2
1,6,2,0,21.23586446,,19.41136797,0.486763269,2.206482387,0,11.91392346,0,2,21.22222222,2
1,7,2,0,21.46207364,,18.93197308,0.576528257,8.821340776,0,12.9706914,0,1,21.44444444,2
1,8,2,0,21.52515823,,18.811991,3.282232843,0,0,13.39477972,0,1,21.5,2
1,9,2,0,21.41612507,,19.03678925,3.609105957,0,0,12.52797968,0,1,21.38888889,2
