Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating)
1,1,1,0,19.73557836915929,,27.604771520907008,0.39111199148256426,0.0,0.0,2.2907252579533632,0.0,3.0,0.0,2
1,2,1,0,19.65500461347537,,27.76403969109486,0.41839989755647916,0.0,0.0,1.6188741014821861,0.0,3.0,0.0,2
1,3,1,0,19.612908703908037,,27.87390305318522,0.3856811219372406,0.0,0.0,1.8194543819190112,0.0,3.0,0.0,2
1,4,1,0,19.565830935636598,,28.009907058999513,0.3829656871645788,0.0,0.0,1.9772282095252958,0.0,3.0,0.0,2
1,5,1,0,19.633853294966453,,27.96322833837926,0.3802502523919171,0.0,0.0,2.244243187867007,0.0,3.0,0.0,2
1,6,1,0,19.825746469912158,,27.712895679817535,0.3802502523919171,0.0,0.0,2.6115901330611524,0.0,3.0,0.0,2
1,7,1,0,20.118714097246283,,27.26293811242711,0.3856811219372406,0.0,0.0,3.140240549201917,0.0,2.0,0.0,2
1,8,1,0,20.21169816714196,,27.185575333363243,1.0582325873262832,0.5373809480711275,0.0,2.9988708377555193,0.0,2.0,0.0,2
1,9,1,0,20.24228531643652,,27.1966898611327,0.5146461451586228,0.3158950903983214,0.0,3.101242965022088,0.0,2.0,0.0,2
1,10,1,0,20.218576118632843,,27.272967224966262,0.5157232540780303,1.3110893875049336,0.0,2.9228748016148187,0.0,2.0,0.0,2
1,11,1,0,20.19515180167811,,27.32899151317752,0.6314958583100956,0.0,0.0,2.810146641935371,0.0,2.0,0.0,2
1,12,1,0,20.171463414767228,,27.50420949348159,0.715853899969414,0.0,0.0,2.535252829257302,0.0,2.0,0.0,2
1,13,1,0,20.1502460768523,,27.71581301372754,0.6424202813748984,1.3110540703566114,0.0,2.3914826143085794,0.0,2.0,0.0,2
